,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"I will start with a recap of our discussions, including our assessment of the outlook for the economy and the judgments we made about our interest rate policy and our balance sheet.",0,0.9998014569282532,2019-01-30 19:30:00+00:00,2019-01-30 19:30:00+00:00,2019-01-30 19:30:15+00:00,1.1473,1.14715,0.0001500000000000945,2679.77,2680.4690000000005,-0.6990000000005239
1,1,"My colleagues and I have one overarching goal: to sustain the economic expansion, with a strong job market and stable prices, for the benefit of the American people.",1,0.9980194568634032,2019-01-30 19:30:15.080000+00:00,2019-01-30 19:30:15+00:00,2019-01-30 19:30:27+00:00,1.14729,1.14734,-5.0000000000105516e-05,2680.27,2679.9690000000005,0.30099999999947613
2,2,"The U.S. economy is in a good place, and we will continue to use our monetary policy tools to help keep it there.",1,0.98950457572937,2019-01-30 19:30:27.240000+00:00,2019-01-30 19:30:27+00:00,2019-01-30 19:30:54+00:00,1.1472700000000002,1.14734,-6.999999999979245e-05,2680.4700000000003,2680.4690000000005,0.0009999999997489795
3,3,"The jobs picture continues to be strong, with the unemployment rate near historic lows and with stronger wage gains.",1,0.9970455765724182,2019-01-30 19:30:53.720000+00:00,2019-01-30 19:30:54+00:00,2019-01-30 19:31:03+00:00,1.14722,1.14721,9.999999999843467e-06,2680.269,2680.4690000000005,-0.2000000000007276
4,4,Inflation remains near our 2 percent goal.,0,0.8659185171127319,2019-01-30 19:31:02.760000+00:00,2019-01-30 19:31:03+00:00,2019-01-30 19:31:31+00:00,1.14768,1.14731,0.00036999999999998145,2679.269,2679.769,-0.5
5,5,"Growth has slowed in some major foreign economies, particularly in China and Europe.",-1,0.6706243753433228,2019-01-30 19:31:31.080000+00:00,2019-01-30 19:31:31+00:00,2019-01-30 19:31:49+00:00,1.14802,1.14774,0.000280000000000058,2679.4690000000005,2679.269,0.2000000000007276
6,6,Financial conditions tightened considerably late in 2018 and remain less supportive of growth than they were earlier in 2018.,-1,0.9948334693908693,2019-01-30 19:31:49.200000+00:00,2019-01-30 19:31:49+00:00,2019-01-30 19:32:45+00:00,1.14806,1.148,6.000000000017103e-05,2678.769,2678.9690000000005,-0.2000000000007276
7,7,"At our December meeting, we noted the solid outlook for steady growth, vigorous job creation, and price stability.",1,0.9925053715705872,2019-01-30 19:32:45.120000+00:00,2019-01-30 19:32:45+00:00,2019-01-30 19:32:58+00:00,1.14815,1.14808,7.00000000000145e-05,2678.4700000000003,2678.769,-0.2989999999995234
8,8,"In particular, our statement today says, “In light of global economic and financial developments and muted inflation pressures, the Committee will be patient as it determines what future adjustments to the target range for the federal funds rate may be appropriate.” This change was not driven by a major shift in the baseline outlook for the economy.",0,0.9940494298934937,2019-01-30 19:32:58.400000+00:00,2019-01-30 19:32:58+00:00,2019-01-30 19:33:40+00:00,1.14808,1.14819,-0.0001100000000000545,2678.4690000000005,2678.769,-0.2999999999992724
9,9,"Like many forecasters, we still see “sustained expansion of economic activity, strong labor market conditions, and inflation near .",1,0.9032429456710817,2019-01-30 19:33:39.520000+00:00,2019-01-30 19:33:40+00:00,2019-01-30 19:33:50+00:00,1.14816,1.14809,7.00000000000145e-05,2679.269,2678.77,0.4989999999997963
