,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us—maximum employment and price stability.",1,0.9797128438949584,2020-09-16 18:30:09+00:00,2020-09-16 18:30:09+00:00,2020-09-16 18:30:36+00:00,1.18193,1.18212,-0.0001900000000001345,3424.6,3422.837,1.76299999999992
1,1,"Today my colleagues on the Federal Open Market Committee and I made some important changes to our policy statement, including an update to our guidance for the likely path of our policy interest rate.",0,0.9986868500709534,2020-09-16 18:30:36.160000+00:00,2020-09-16 18:30:36+00:00,2020-09-16 18:30:49+00:00,1.18194,1.1819700000000002,-3.0000000000196536e-05,3425.355,3425.0550000000003,0.29999999999972715
2,2,"Guided by our new Statement on Longer-Run Goals and Monetary Policy Strategy that we announced a few weeks ago, these changes clarify our strong commitment over a longer time horizon.",0,0.9881539940834044,2020-09-16 18:30:49.120000+00:00,2020-09-16 18:30:49+00:00,2020-09-16 18:31:09+00:00,1.18215,1.18209,5.999999999994898e-05,3424.4,3425.355,-0.9549999999999272
3,3,"Economic activity has picked up from its depressed second-quarter level, when much of the economy was shut down to stem the spread of the virus.",0,0.5609249472618103,2020-09-16 18:31:08.720000+00:00,2020-09-16 18:31:09+00:00,2020-09-16 18:31:19+00:00,1.18185,1.18213,-0.00027999999999983594,3423.3520000000003,3424.0550000000003,-0.7029999999999745
4,4,"The recovery in household spending also likely owes to federal stimulus payments and expanded unemployment benefits, which provided substantial and timely support to household incomes.",-1,0.995824694633484,2020-09-16 18:31:18.600000+00:00,2020-09-16 18:31:19+00:00,2020-09-16 18:32:02+00:00,1.18188,1.18186,2.0000000000131024e-05,3422.052,3423.043,-0.9909999999999854
5,5,"The recovery has progressed more quickly than generally expected, and forecasts from FOMC participants for economic growth this year have been revised up since our June Summary of September 16, 2020 Economic Projections.",1,0.9981871247291564,2020-09-16 18:32:01.520000+00:00,2020-09-16 18:32:02+00:00,2020-09-16 18:32:31+00:00,1.1813600000000002,1.18192,-0.0005599999999998939,3422.346,3422.846,-0.5
6,6,The unemployment rate declined over the past four months but remains elevated at 8.4 percent as of August.,-1,0.9888721108436584,2020-09-16 18:32:31.200000+00:00,2020-09-16 18:32:31+00:00,2020-09-16 18:32:45+00:00,1.18137,1.18137,0.0,3422.346,3422.3340000000003,0.011999999999716238
7,7,"Looking ahead, FOMC participants project the unemployment rate to continue to decline; the median projection is 7.6 percent at the end of this year, 5.5 percent next year, and 4 percent by 2023.",0,0.7207750678062439,2020-09-16 18:32:44.520000+00:00,2020-09-16 18:32:45+00:00,2020-09-16 18:33:29+00:00,1.1808200000000002,1.18138,-0.0005599999999998939,3419.543,3422.046,-2.5029999999997017
8,8,The pandemic has also left a significant imprint on inflation.,1,0.9973500967025756,2020-09-16 18:33:28.760000+00:00,2020-09-16 18:33:29+00:00,2020-09-16 18:33:33+00:00,1.18048,1.18076,-0.000280000000000058,3419.0490000000004,3419.355,-0.30599999999958527
9,9,"For some goods, including food, supply constraints have led to notably higher prices, adding to the burden for those struggling with lost income.",1,0.9990835189819336,2020-09-16 18:33:32.840000+00:00,2020-09-16 18:33:33+00:00,2020-09-16 18:33:42+00:00,1.18077,1.18053,0.00024000000000001798,3419.5550000000003,3419.534,0.021000000000185537
10,10,"More broadly, however, weaker demand, especially in sectors that have been most affected by the pandemic, has held down consumer prices, and overall, inflation is running well below our 2 percent longer-run objective.",-1,0.996610462665558,2020-09-16 18:33:41.920000+00:00,2020-09-16 18:33:42+00:00,2020-09-16 18:33:56+00:00,1.1811,1.18085,0.0002500000000000835,3420.355,3420.0550000000003,0.29999999999972715
11,11,The median inflation projection from FOMC participants rises from 1.2 percent this year to 1.7 percent next year and reaches 2 percent in 2023.,1,0.9928434491157532,2020-09-16 18:33:55.560000+00:00,2020-09-16 18:33:56+00:00,2020-09-16 18:34:35+00:00,1.18202,1.18103,0.0009900000000000464,3422.046,3420.046,2.0
12,12,"The Federal Reserve’s response to this crisis has been guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system.",-1,0.5556591153144836,2020-09-16 18:34:34.600000+00:00,2020-09-16 18:34:35+00:00,2020-09-16 18:34:58+00:00,1.18208,1.18195,0.00012999999999996348,3422.046,3421.5550000000003,0.4909999999995307
13,13,"The changes we made in today’s policy statement reflect our strategy to achieve our dual-mandate goals by seeking to eliminate shortfalls from maximum employment and achieve inflation that averages 2 percent over time, as we articulated in our Statement on Longer-Run Goals and Monetary Policy Strategy.",1,0.6203122735023499,2020-09-16 18:34:57.560000+00:00,2020-09-16 18:34:58+00:00,2020-09-16 18:35:07+00:00,1.18199,1.18219,-0.00019999999999997797,3422.349,3422.4,-0.05099999999993088
14,14,We view maximum employment as a broad-based and inclusive goal and do not see a high level of employment as posing a policy concern unless accompanied by signs of unwanted increases in inflation or the emergence of other risks that could impede the attainment of our goals.,0,0.5667449235916138,2020-09-16 18:35:07.480000+00:00,2020-09-16 18:35:07+00:00,2020-09-16 18:35:28+00:00,1.18195,1.18174,0.00021000000000004349,3420.9,3421.543,-0.6430000000000291
15,15,And we believe that achieving inflation that averages 2 percent over time helps ensure that longer-term inflation expectations remain well anchored at our longer-run 2 percent objective.,0,0.9396355748176576,2020-09-16 18:35:28.280000+00:00,2020-09-16 18:35:28+00:00,2020-09-16 18:36:14+00:00,1.18249,1.18191,0.0005800000000000249,3422.04,3420.5370000000003,1.5029999999997017
16,16,"In turn, well-anchored inflation expectations enhance our ability to meet both our employment and inflation objectives, particularly in the new normal in which interest rates are closer to their effective lower bound even in good times.",-1,0.996697187423706,2020-09-16 18:36:13.600000+00:00,2020-09-16 18:36:14+00:00,2020-09-16 18:36:27+00:00,1.18253,1.1824100000000002,0.00011999999999989797,3422.849,3421.843,1.0060000000003129
17,17,"Hence, as we say in our statement, with inflation running persistently below 2 percent, we “will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent.” We expect “to maintain an accommodative stance of monetary policy until these outcomes”—including maximum employment—“are achieved.” With regard to interest rates, we now indicate that we expect it will be appropriate to maintain the current 0 to ¼ percent target range for the federal funds rate “until labor market conditions have reached levels consistent with the Committee’s assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.” In addition, over coming months we will continue to increase our “holdings of Treasury securities and agency mortgage-backed securities at least at the current pace.” These asset purchases are intended “to sustain smooth market functioning and help foster accommodative financial conditions, thereby supporting the flow of credit to households and businesses.” We believe the strong policy guidance we are providing today will serve the economy well by promoting our goals through the many possible paths the recovery may take.",-1,0.9992011189460754,2020-09-16 18:36:27.200000+00:00,2020-09-16 18:36:27+00:00,2020-09-16 18:37:45+00:00,1.18344,1.1826200000000002,0.0008199999999998209,3424.552,3423.3340000000003,1.2179999999998472
