,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us: maximum employment and price stability.",1,0.9789793491363524,2021-06-16 18:30:06.840000+00:00,2021-06-16 18:30:07+00:00,2021-06-16 18:30:15+00:00,1.2041,1.20401,8.999999999992347e-05,4214.339,4214.351,-0.011999999999716238
1,1,Today the Federal Open Market Committee kept interest rates near zero and maintained our asset purchases.,-1,0.9769744277000428,2021-06-16 18:30:14.800000+00:00,2021-06-16 18:30:15+00:00,2021-06-16 18:30:22+00:00,1.2039,1.2041,-0.00019999999999997797,4213.336,4213.533,-0.19700000000011642
2,2,"These measures, along with our strong guidance on interest rates and on our balance sheet, will ensure that monetary policy will continue to deliver powerful support to the economy until the recovery is complete.",-1,0.998421311378479,2021-06-16 18:30:22.480000+00:00,2021-06-16 18:30:22+00:00,2021-06-16 18:30:43+00:00,1.20404,1.2038700000000002,0.00016999999999978144,4214.833,4213.151,1.681999999999789
3,3,"Indicators of economic activity and employment have continued to strengthen, and real GDP this year appears to be on track to post its fastest rate of increase in decades.",1,0.999267280101776,2021-06-16 18:30:43.480000+00:00,2021-06-16 18:30:43+00:00,2021-06-16 18:30:54+00:00,1.20416,1.20395,0.00020999999999982144,4214.851,4214.6990000000005,0.15199999999913416
4,4,Much of this rapid growth reflects the continued bounceback in activity from depressed levels.,1,0.9855534434318542,2021-06-16 18:30:54.200000+00:00,2021-06-16 18:30:54+00:00,2021-06-16 18:31:26+00:00,1.20436,1.20419,0.00017000000000000348,4214.645,4214.851,-0.20599999999922147
5,5,Forecasts from FOMC participants for economic growth this year have been revised up since our March Summary of Economic Projections.,0,0.6886348128318787,2021-06-16 18:31:26.120000+00:00,2021-06-16 18:31:26+00:00,2021-06-16 18:31:35+00:00,1.2043700000000002,1.20431,6.000000000017103e-05,4213.836,4214.345,-0.5090000000000146
6,6,"As with overall economic activity, conditions in the labor market have continued to improve, although the pace of improvement has been uneven.",0,0.9502378702163696,2021-06-16 18:31:34.600000+00:00,2021-06-16 18:31:35+00:00,2021-06-16 18:31:51+00:00,1.20446,1.20435,0.0001100000000000545,4214.899,4213.836,1.0630000000001019
7,7,"Employment rose 419,000 per month, on average, in April and May, with the leisure and hospitality sector continuing to post notable gains.",1,0.9356092810630798,2021-06-16 18:31:50.960000+00:00,2021-06-16 18:31:51+00:00,2021-06-16 18:32:00+00:00,1.2047,1.20448,0.000220000000000109,4215.833,4214.833,1.0
8,8,"Employment in this sector and the economy as a whole remains well below pre- June 16, 2021 pandemic levels.",-1,0.9966589212417604,2021-06-16 18:32:00.480000+00:00,2021-06-16 18:32:00+00:00,2021-06-16 18:32:07+00:00,1.20473,1.2048,-7.00000000000145e-05,4214.899,4215.348,-0.4489999999996144
9,9,"The unemployment rate remained elevated in May at 5.8 percent, and this Chair Powell’s Press Conference FINAL figure understates the shortfall in employment, particularly as participation in the labor market has not moved up from the low rates that have prevailed for most of the past year.",-1,0.9981745481491088,2021-06-16 18:32:06.560000+00:00,2021-06-16 18:32:07+00:00,2021-06-16 18:32:22+00:00,1.2048100000000002,1.20465,0.00016000000000016001,4214.148,4214.154,-0.006000000000312866
10,10,"Factors related to the pandemic, such as caregiving needs, ongoing fears of the virus, and unemployment insurance payments, appear to be weighing on employment growth.",-1,0.99922513961792,2021-06-16 18:32:22.480000+00:00,2021-06-16 18:32:22+00:00,2021-06-16 18:32:33+00:00,1.2042000000000002,1.20473,-0.0005299999999999194,4213.333,4213.854,-0.5210000000006403
11,11,"These factors should wane in coming months against a backdrop of rising vaccinations, leading to more rapid gains in employment.",1,0.9988077878952026,2021-06-16 18:32:32.960000+00:00,2021-06-16 18:32:33+00:00,2021-06-16 18:32:41+00:00,1.20402,1.20415,-0.00012999999999996348,4211.142,4213.1990000000005,-2.0570000000006985
12,12,"Looking ahead, FOMC participants project the labor market to continue to improve, with the median projection for the unemployment rate standing at 4.5 percent at the end of this year and declining to 3.5 percent by the end of 2023.",1,0.7436705231666565,2021-06-16 18:32:41.480000+00:00,2021-06-16 18:32:41+00:00,2021-06-16 18:33:16+00:00,1.2044700000000002,1.20401,0.000460000000000127,4218.839,4211.899,6.9399999999996
13,13,Inflation has increased notably in recent months.,1,0.9995781779289246,2021-06-16 18:33:16.040000+00:00,2021-06-16 18:33:16+00:00,2021-06-16 18:33:19+00:00,1.2044,1.20444,-4.0000000000040004e-05,4218.833,4218.854,-0.021000000000640284
