,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"Over the past year the economy has been growing at a strong pace, the unemployment rate has been near record lows, and inflation has been low and stable.",1,0.9568445086479188,2018-12-19 19:30:13.920000+00:00,2018-12-19 19:30:14+00:00,2018-12-19 19:30:47+00:00,1.13905,1.13902,2.999999999997449e-05,2552.07,2555.27,-3.199999999999818
1,1,The economy has been adding jobs at a pace that will continue bringing the unemployment rate down over time.,1,0.9944995641708374,2018-12-19 19:30:47.240000+00:00,2018-12-19 19:30:47+00:00,2018-12-19 19:31:00+00:00,1.1391600000000002,1.13905,0.00011000000000027654,2552.969,2552.769,0.20000000000027285
2,2,Inflation has remained low and stable and is ending the year a bit more subdued than most had expected.,-1,0.5995651483535767,2018-12-19 19:31:00.440000+00:00,2018-12-19 19:31:00+00:00,2018-12-19 19:31:08+00:00,1.1391600000000002,1.13919,-2.9999999999752447e-05,2551.37,2552.769,-1.3989999999998872
3,3,"Despite this robust economic backdrop and our expectation for healthy growth, we have seen developments that may signal some softening relative to what we were expecting a few months ago.",-1,0.987269639968872,2018-12-19 19:31:07.840000+00:00,2018-12-19 19:31:08+00:00,2018-12-19 19:31:30+00:00,1.13951,1.13921,0.00029999999999996696,2554.769,2551.77,2.9989999999997963
4,4,"Growth in other economies around the world has moderated somewhat over the course of 2018, albeit to still-solid levels.",0,0.9584950804710388,2018-12-19 19:31:30+00:00,2018-12-19 19:31:30+00:00,2018-12-19 19:31:38+00:00,1.13956,1.13953,2.999999999997449e-05,2556.37,2554.9700000000003,1.3999999999996362
5,5,"At the same time, financial market volatility has increased over the past couple of months, and overall financial conditions have tightened—that is, they have become less supportive of growth.",1,0.958423674106598,2018-12-19 19:31:37.920000+00:00,2018-12-19 19:31:38+00:00,2018-12-19 19:31:55+00:00,1.13982,1.13955,0.00026999999999999247,2558.969,2557.07,1.8989999999998872
6,6,"Most FOMC participants have, instead, modestly lowered their growth and inflation forecasts for next December 19, 2018 year.",-1,0.9984250068664552,2018-12-19 19:31:55.400000+00:00,2018-12-19 19:31:55+00:00,2018-12-19 19:32:03+00:00,1.13945,1.13988,-0.00042999999999993044,2559.069,2559.369,-0.3000000000001819
7,7,"The projections of Committee participants released today show growth continuing at Chairman Powell’s Press Conference FINAL healthy levels, the unemployment rate falling a bit further next year, and inflation remaining near 2 percent.",1,0.8184899091720581,2018-12-19 19:32:02.680000+00:00,2018-12-19 19:32:03+00:00,2018-12-19 19:32:26+00:00,1.13889,1.13933,-0.00043999999999999595,2559.369,2556.77,2.59900000000016
8,8,Three years ago the Committee came to the view that the best way to achieve our mandate was to gradually move interest rates back to levels that are more normal in a healthy economy.,1,0.9991771578788756,2018-12-19 19:32:26.400000+00:00,2018-12-19 19:32:26+00:00,2018-12-19 19:32:52+00:00,1.13894,1.13889,5.0000000000105516e-05,2563.07,2559.569,3.5010000000002037
9,9,Today we raised our target range for the short-term interest rates by another ¼ percentage point.,1,0.998794436454773,2018-12-19 19:32:52.080000+00:00,2018-12-19 19:32:52+00:00,2018-12-19 19:33:00+00:00,1.1389200000000002,1.1389600000000002,-4.0000000000040004e-05,2564.57,2563.57,1.0
10,10,We have brought that down a bit and now think it is more likely that the economy will grow in a way that will call for two interest rate increases over the course of next year.,1,0.9975928664207458,2018-12-19 19:32:59.560000+00:00,2018-12-19 19:33:00+00:00,2018-12-19 19:33:48+00:00,1.13756,1.13894,-0.0013800000000001589,2557.57,2565.069,-7.498999999999796
11,11,"Last December, the unemployment rate was 4.1 percent, and inflation had been running just below 2 percent.",0,0.998914361000061,2018-12-19 19:33:48.400000+00:00,2018-12-19 19:33:48+00:00,2018-12-19 19:33:55+00:00,1.13772,1.13752,0.00019999999999997797,2560.9700000000003,2559.27,1.7000000000002728
12,12,FOMC participants and many other forecasters were predicting that growth in 2018 would be strong.,1,0.980970561504364,2018-12-19 19:33:54.880000+00:00,2018-12-19 19:33:55+00:00,2018-12-19 19:34:01+00:00,1.13775,1.13761,0.000140000000000029,2558.4700000000003,2559.87,-1.3999999999996362
13,13,"This growth was predicted to push the December 19, 2018 unemployment rate down to near historic lows, and the increasingly tight labor market was Chairman Powell’s Press Conference FINAL expected to help push inflation up to 2 percent.",1,0.9974103569984436,2018-12-19 19:34:00.840000+00:00,2018-12-19 19:34:01+00:00,2018-12-19 19:34:11+00:00,1.13773,1.1378,-7.00000000000145e-05,2558.969,2560.07,-1.1010000000001128
14,14,"Given this outlook, Committee members judged that the appropriate way to sustain the expansion with inflation near 2 percent was to continue gradually withdrawing the extraordinary support for the economy that had been in place for almost 10 years.",1,0.8858163952827454,2018-12-19 19:34:10.520000+00:00,2018-12-19 19:34:11+00:00,2018-12-19 19:34:23+00:00,1.13751,1.13772,-0.00021000000000004349,2560.269,2559.269,1.0
15,15,"Thus, in December 2017, the median of the projections of FOMC participants pointed to three ¼ point interest rate increases in 2018, which would have left the target range for the federal funds rate at year-end at 2 to 2¼ percent, still below most estimates of the longer-run normal rate.",1,0.7152099609375,2018-12-19 19:34:23.440000+00:00,2018-12-19 19:34:23+00:00,2018-12-19 19:36:09+00:00,1.13778,1.13774,4.0000000000040004e-05,2559.27,2560.069,-0.7989999999999782
16,16,"In early 2018, we saw a rising trajectory for growth; today, instead, we see growth moderating ahead.",0,0.8086230754852295,2018-12-19 19:36:09.080000+00:00,2018-12-19 19:36:09+00:00,2018-12-19 19:36:18+00:00,1.13778,1.13785,-7.00000000000145e-05,2560.769,2559.269,1.5
17,17,"FOMC participants, along with many other forecasters, had long predicted some moderation of growth in 2019.",-1,0.6794009804725647,2018-12-19 19:36:18.080000+00:00,2018-12-19 19:36:18+00:00,2018-12-19 19:36:26+00:00,1.13799,1.13775,0.00024000000000001798,2560.869,2560.869,0.0
18,18,The additional tightening of financial conditions we have seen over the past couple of months along with signs of somewhat weaker growth abroad have also led us to mark down growth and inflation projections a bit.,-1,0.9246280193328856,2018-12-19 19:36:25.520000+00:00,2018-12-19 19:36:26+00:00,2018-12-19 19:36:36+00:00,1.1382,1.1379100000000002,0.00028999999999990145,2560.569,2561.369,-0.8000000000001819
19,19,The median of FOMC participants’ projections shows growth of 3 percent this year and 2.3 percent in 2019.,1,0.5353613495826721,2018-12-19 19:36:35.560000+00:00,2018-12-19 19:36:36+00:00,2018-12-19 19:36:45+00:00,1.1385200000000002,1.13817,0.0003500000000002945,2563.27,2561.369,1.90099999999984
20,20,"With growth remaining next year above its longer-run normal value, the unemployment rate is projected to fall a bit further, to 3.5 percent by the end of 2019.",0,0.7450404167175293,2018-12-19 19:36:45.160000+00:00,2018-12-19 19:36:45+00:00,2018-12-19 19:36:55+00:00,1.13887,1.13857,0.00029999999999996696,2562.77,2563.269,-0.4989999999997963
21,21,Inflation in the median projection remains near 2 percent.,1,0.970705270767212,2018-12-19 19:36:54.960000+00:00,2018-12-19 19:36:55+00:00,2018-12-19 19:36:58+00:00,1.13881,1.13881,0.0,2563.37,2563.4700000000003,-0.1000000000003638
22,22,"And, given our four rate increases and the ongoing reduction in our portfolio, monetary policy will be providing a smaller boost to the economy in 2019.",0,0.9750145673751832,2018-12-19 19:36:57.920000+00:00,2018-12-19 19:36:58+00:00,2018-12-19 19:37:03+00:00,1.13877,1.13886,-8.999999999992347e-05,2562.269,2562.869,-0.6000000000003638
23,23,"Moving forward, my colleagues and I will be watching the economy closely for indications that the stance of policy is appropriate to sustain the expansion with a strong labor market and inflation near 2 percent.",-1,0.9488924741744996,2018-12-19 19:37:03.280000+00:00,2018-12-19 19:37:03+00:00,2018-12-19 19:37:50+00:00,1.1388,1.13891,-0.0001100000000000545,2557.87,2561.27,-3.400000000000091
24,24,"We will adjust monetary policy as best we can to keep the expansion on track, the labor market strong, and inflation near 2 percent.",0,0.5664786696434021,2018-12-19 19:37:49.720000+00:00,2018-12-19 19:37:50+00:00,2018-12-19 19:39:49+00:00,1.13846,1.1387500000000002,-0.0002900000000001235,2555.9700000000003,2557.77,-1.7999999999997272
25,25,"Inflation has come in just a touch below where we expected it to be—not by a big amount, but by a small amount.",1,0.97879558801651,2018-12-19 19:39:49.160000+00:00,2018-12-19 19:39:49+00:00,2018-12-19 19:40:06+00:00,1.13825,1.13846,-0.00021000000000004349,2556.57,2555.4700000000003,1.099999999999909
26,26,"And during that period we’ve had low unemployment and strong growth, and inflation has still remained just a December 19, 2018 touch below 2 percent.",0,0.9958781003952026,2018-12-19 19:40:05.520000+00:00,2018-12-19 19:40:06+00:00,2018-12-19 19:40:13+00:00,1.138,1.13823,-0.0002300000000001745,2555.4700000000003,2556.87,-1.3999999999996362
27,27,"So we thought carefully about this, on how to normalize policy, and came to the view that we would effectively have the balance sheet runoff on automatic pilot and use monetary policy, rate policy, to adjust to incoming data.",-1,0.9529259204864502,2018-12-19 19:40:13.040000+00:00,2018-12-19 19:40:13+00:00,2018-12-19 19:40:19+00:00,1.13796,1.13802,-5.999999999994898e-05,2555.07,2555.769,-0.6989999999996144
