,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,Our decision to make another gradual reduction in the amount of policy accommodation reflects the economy’s continued progress toward the employment and price stability objectives assigned to us by law.,1,0.9023735523223876,2017-03-15 18:30:31.840000+00:00,2017-03-15 18:30:32+00:00,2017-03-15 18:30:46+00:00,1.06864,1.06861,2.999999999997449e-05,2381.04,2380.989,0.05099999999993088
1,1,Today’s decision is in line with that view and does not represent a reassessment of the economic outlook or of the appropriate course for monetary policy.,0,0.9996756315231324,2017-03-15 18:30:46.480000+00:00,2017-03-15 18:30:46+00:00,2017-03-15 18:31:13+00:00,1.06853,1.06865,-0.00012000000000012001,2380.49,2381.24,-0.75
2,2,"I’ll have more to say about monetary policy shortly, but first I’ll review recent economic developments and the outlook.",0,0.9997612833976746,2017-03-15 18:31:12.680000+00:00,2017-03-15 18:31:13+00:00,2017-03-15 18:31:25+00:00,1.06859,1.06852,7.00000000000145e-05,2380.739,2380.49,0.24900000000025102
3,3,Solid income gains and relatively high levels of consumer sentiment and wealth have supported household spending growth.,1,0.9980781078338624,2017-03-15 18:31:24.920000+00:00,2017-03-15 18:31:25+00:00,2017-03-15 18:32:01+00:00,1.06803,1.06861,-0.0005800000000000249,2379.74,2380.789,-1.049000000000433
4,4,"The unemployment rate was 4.7 percent in February, near its recent low.",0,0.985215663909912,2017-03-15 18:32:00.600000+00:00,2017-03-15 18:32:01+00:00,2017-03-15 18:32:11+00:00,1.06806,1.06791,0.0001500000000000945,2379.92,2379.74,0.18000000000029104
5,5,"Turning to inflation, the 12-month change in the price index for personal consumption expenditures rose to nearly 2 percent in January, up from less than 1 percent last summer.",1,0.9969518184661864,2017-03-15 18:32:10.640000+00:00,2017-03-15 18:32:11+00:00,2017-03-15 18:32:53+00:00,1.06811,1.06803,7.999999999985796e-05,2379.789,2379.99,-0.20099999999956708
6,6,"That rise was largely driven by energy prices, which have been increasing recently after earlier declines.",1,0.9421620965003968,2017-03-15 18:32:53+00:00,2017-03-15 18:32:53+00:00,2017-03-15 18:33:02+00:00,1.06795,1.06805,-9.999999999998899e-05,2379.169,2379.789,-0.6200000000003456
7,7,Core inflation—which excludes volatile energy and food prices and tends to be a better indicator of future inflation—has been little changed in recent months at about 1¾ percent.,0,0.9994516968727112,2017-03-15 18:33:01.520000+00:00,2017-03-15 18:33:02+00:00,2017-03-15 18:33:17+00:00,1.06763,1.06789,-0.00025999999999992696,2378.249,2379.239,-0.9900000000002365
8,8,"We expect core inflation to move up and overall inflation to stabilize around 2 percent over the next couple of years, in line with our longer-run objective.",0,0.7385960221290588,2017-03-15 18:33:16.840000+00:00,2017-03-15 18:33:17+00:00,2017-03-15 18:33:36+00:00,1.06769,1.06759,9.999999999998899e-05,2378.789,2378.54,0.24900000000025102
9,9,"As always, participants conditioned their projections on their own individual views of appropriate monetary policy, which, in turn, depend on each participant’s assessment of the many factors that shape the outlook.",0,0.999833345413208,2017-03-15 18:33:35.520000+00:00,2017-03-15 18:33:36+00:00,2017-03-15 18:33:51+00:00,1.06769,1.0677200000000002,-3.0000000000196536e-05,2379.04,2378.789,0.250999999999749
10,10,"The median projection for growth of inflation-adjusted gross domestic product is 2.1 percent this year and next, and edges down to 1.9 percent in 2019, slightly above its estimated longer-run rate.",0,0.9962967038154602,2017-03-15 18:33:51.200000+00:00,2017-03-15 18:33:51+00:00,2017-03-15 18:34:08+00:00,1.06796,1.06767,0.0002900000000001235,2379.67,2379.0,0.6700000000000728
11,11,"The median projection for the unemployment rate stands at 4.5 percent in the fourth quarter of this year and remains at that level over the next two years, modestly below the median estimate of its longer-run normal rate.",0,0.9141820073127748,2017-03-15 18:34:07.880000+00:00,2017-03-15 18:34:08+00:00,2017-03-15 18:34:24+00:00,1.06781,1.06791,-9.999999999998899e-05,2379.42,2379.539,-0.11900000000014188
12,12,"Finally, the median inflation projection is 1.9 percent this year and rises to 2 percent in 2018 and 2019.",0,0.5168449878692627,2017-03-15 18:34:24.040000+00:00,2017-03-15 18:34:24+00:00,2017-03-15 18:34:41+00:00,1.0679,1.06785,5.0000000000105516e-05,2379.039,2379.499,-0.45999999999958163
13,13,"Returning to monetary policy, the Committee judged that a modest increase in the federal funds rate is appropriate in light of the economy’s solid progress toward our goals of maximum employment and price stability.",1,0.9995325803756714,2017-03-15 18:34:40.600000+00:00,2017-03-15 18:34:41+00:00,2017-03-15 18:34:56+00:00,1.06777,1.06786,-8.999999999992347e-05,2379.539,2379.289,0.25
14,14,"Even after this increase, monetary policy remains accommodative, thus supporting some further strengthening in the job market and a sustained return to 2 percent inflation.",-1,0.997929573059082,2017-03-15 18:34:55.720000+00:00,2017-03-15 18:34:56+00:00,2017-03-15 18:35:22+00:00,1.0674100000000002,1.06763,-0.00021999999999988695,2378.999,2379.42,-0.4210000000002765
