,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"Millions of workers are losing their jobs: Next week’s jobs report is expected to show that the unemployment rate, which was at 50-year lows just two months ago, has surged into double digits.",-1,0.9269116520881652,2020-04-29 18:30:40.960000+00:00,2020-04-29 18:30:41+00:00,2020-04-29 18:32:03+00:00,1.08729,1.0877100000000002,-0.00042000000000008697,2938.055,2939.5370000000003,-1.4820000000004256
1,1,"Overall, economic activity will likely drop at an unprecedented rate in the second quarter.",-1,0.9941821694374084,2020-04-29 18:32:03.440000+00:00,2020-04-29 18:32:03+00:00,2020-04-29 18:32:15+00:00,1.0871700000000002,1.08729,-0.00011999999999989797,2939.052,2938.346,0.706000000000131
2,2,"Inflation is also being held down, reflecting weaker demand as well as significantly lower energy prices.",-1,0.9899159073829652,2020-04-29 18:32:14.680000+00:00,2020-04-29 18:32:15+00:00,2020-04-29 18:32:43+00:00,1.08716,1.0871700000000002,-1.0000000000287557e-05,2939.837,2939.3520000000003,0.4849999999996726
3,3,"The Federal Reserve’s response is guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system.",1,0.996566891670227,2020-04-29 18:32:42.880000+00:00,2020-04-29 18:32:43+00:00,2020-04-29 18:33:00+00:00,1.08716,1.08715,9.999999999843467e-06,2940.849,2940.355,0.4940000000001419
4,4,Last month we quickly lowered our policy interest rate to near zero.,-1,0.9870337247848512,2020-04-29 18:32:59.680000+00:00,2020-04-29 18:33:00+00:00,2020-04-29 18:33:04+00:00,1.0871700000000002,1.0871700000000002,0.0,2941.052,2940.855,0.19700000000011642
5,5,We stated then and again today that we expect to maintain interest rates at this level until we’re confident that the economy has weathered recent events and is on track to achieve our maximum-employment and price-stability goals.,0,0.9973256587982178,2020-04-29 18:33:03.920000+00:00,2020-04-29 18:33:04+00:00,2020-04-29 18:33:17+00:00,1.08702,1.08716,-0.00013999999999980695,2941.6,2941.052,0.5479999999997744
6,6,"Of course, lowering interest rates cannot stop the sharp drop in economic activity caused by closures and other forms of social distancing.",-1,0.9980239868164062,2020-04-29 18:33:17.480000+00:00,2020-04-29 18:33:17+00:00,2020-04-29 18:33:25+00:00,1.08708,1.08703,5.0000000000105516e-05,2942.1,2941.837,0.26299999999991996
7,7,"To support the flow of credit to households and businesses, foster smooth market functioning, and promote effective transmission of monetary policy to broader financial conditions, we have been purchasing large amounts of Treasury and agency mortgage-backed securities.",-1,0.9973317384719848,2020-04-29 18:33:25+00:00,2020-04-29 18:33:25+00:00,2020-04-29 18:38:36+00:00,1.0874700000000002,1.08705,0.00042000000000008697,2944.54,2941.6,2.9400000000000546
8,8,"With enhanced unemployment insurance and the Paycheck Protection Program, we’ve seen an extraordinary, historically large reaction.",-1,0.9984325766563416,2020-04-29 18:38:36.320000+00:00,2020-04-29 18:38:36+00:00,2020-04-29 18:38:45+00:00,1.0875100000000002,1.08757,-5.999999999972694e-05,2944.4,2944.543,-0.1430000000000291
9,9,"They’ll come with a hefty price tag, but we would come out of this event eventually with—with a stronger economy and with less long-run damage to the economy.",0,0.9867647886276244,2020-04-29 18:38:45.120000+00:00,2020-04-29 18:38:45+00:00,2020-04-29 18:39:05+00:00,1.08749,1.0875,-9.999999999843467e-06,2942.846,2943.855,-1.0090000000000146
