,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"And I think the fact that we have moved quite gradually, in a way, allows us to carefully watch incoming data in the real economy and in the financial markets to see how the economy is processing higher interest rates.",1,0.9960702657699584,2018-09-26 18:30:14.760000+00:00,2018-09-26 18:30:15+00:00,2018-09-26 18:30:35+00:00,1.1755600000000002,1.17554,2.0000000000131024e-05,2927.9700000000003,2927.9700000000003,0.0
1,1,"We have disparate points of view, which we debate extensively and come to a perspective and try to set monetary policy to achieve maximum employment in a context of price stability.",0,0.5267196297645569,2018-09-26 18:30:35.200000+00:00,2018-09-26 18:30:35+00:00,2018-09-26 18:30:40+00:00,1.17565,1.17562,2.999999999997449e-05,2927.9700000000003,2927.9700000000003,0.0
2,2,"So in terms of financial markets and monetary policy, we—as we say in our statement every cycle, we do take financial conditions into consideration because financial—broader financial conditions do affect the broader economy, and they’re one of the many things that we take into account.",0,0.9997407793998718,2018-09-26 18:30:40.280000+00:00,2018-09-26 18:30:40+00:00,2018-09-26 18:30:57+00:00,1.17576,1.17565,0.00010999999999983245,2927.9700000000003,2927.9700000000003,0.0
3,3,"The part of it that we control, though, is what we do with the federal funds rate and that has—that has effects out through, you know, out through the full interest rate curve and into financial asset prices generally.",0,0.9997374415397644,2018-09-26 18:30:56.800000+00:00,2018-09-26 18:30:57+00:00,2018-09-26 18:31:04+00:00,1.1757,1.17574,-4.0000000000040004e-05,2927.9700000000003,2927.9700000000003,0.0
4,4,What we’re going to be doing as we—as we go through time is asking at every meeting whether monetary policy is set to achieve our goals.,0,0.999583065509796,2018-09-26 18:31:04.080000+00:00,2018-09-26 18:31:04+00:00,2018-09-26 18:32:44+00:00,1.17657,1.1757,0.0008699999999999264,2928.9690000000005,2927.9700000000003,0.999000000000251
5,5,"The Committee forecasts what they—what they show, in general, is an economy where unemployment remains in the high and middle 3s throughout the entire forecast period and inflation remains very close to 2 percent.",0,0.9966030120849608,2018-09-26 18:32:44.200000+00:00,2018-09-26 18:32:44+00:00,2018-09-26 18:33:09+00:00,1.17638,1.1765200000000002,-0.00014000000000025103,2929.1690000000003,2928.9690000000005,0.1999999999998181
6,6,"And that is based on our understanding of the way the inflation process works now and on the fact that the inflation seems to be fairly nonreactive to changes in slack— that is to say, a flat Phillips curve.",0,0.999614119529724,2018-09-26 18:33:08.680000+00:00,2018-09-26 18:33:09+00:00,2018-09-26 18:42:15+00:00,1.17414,1.17637,-0.0022299999999999542,2925.4690000000005,2929.1690000000003,-3.699999999999818
7,7,And it’s just—it’s a—it’s a world of strongly anchored inflation expectations.,1,0.9993438124656676,2018-09-26 18:42:14.640000+00:00,2018-09-26 18:42:15+00:00,2018-09-26 18:42:23+00:00,1.17423,1.17419,4.0000000000040004e-05,2925.4690000000005,2925.4690000000005,0.0
8,8,Now let’s just admit that the inflation process has changed dramatically from where it was in the 1960s to where it is now.,0,0.9997478127479552,2018-09-26 18:42:23.080000+00:00,2018-09-26 18:42:23+00:00,2018-09-26 18:42:59+00:00,1.1735600000000002,1.17425,-0.0006899999999998574,2924.9700000000003,2925.4690000000005,-0.499000000000251
9,9,"If inflation reacts more strongly or more weakly to the strong economy, then we’ll adjust policy appropriately.",0,0.999449908733368,2018-09-26 18:42:59.280000+00:00,2018-09-26 18:42:59+00:00,2018-09-26 18:43:27+00:00,1.17351,1.17358,-7.00000000000145e-05,2925.67,2925.17,0.5
10,10,"One is that if we move too quickly, we can, you know, snuff out a recovery unnecessarily, and inflation falls short of its 2 percent target.",1,0.9265683889389038,2018-09-26 18:43:26.880000+00:00,2018-09-26 18:43:27+00:00,2018-09-26 18:43:34+00:00,1.17354,1.17366,-0.00011999999999989797,2925.17,2925.4700000000003,-0.3000000000001819
11,11,"And we think that gradually, you know, raising interest rates is the way that we kind of take both of those risks seriously.",1,0.9993653893470764,2018-09-26 18:43:34.240000+00:00,2018-09-26 18:43:34+00:00,2018-09-26 18:43:53+00:00,1.17353,1.1736,-7.00000000000145e-05,2924.6690000000003,2925.17,-0.500999999999749
