,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"My colleagues and I have one overarching goal: to sustain the economic expansion, with a strong job market and stable prices, for the benefit of the American people.",1,0.9980194568634032,2019-03-20 18:30:00+00:00,2019-03-20 18:30:00+00:00,2019-03-20 18:30:26+00:00,1.14251,1.14264,-0.00013000000000018552,2838.67,2839.17,-0.5
1,1,"The U.S. economy is in a good place, and we will continue to use our monetary policy tools to help keep it there.",1,0.9895048141479492,2019-03-20 18:30:26.320000+00:00,2019-03-20 18:30:26+00:00,2019-03-20 18:30:41+00:00,1.1426,1.14247,0.00012999999999996348,2837.87,2838.67,-0.8000000000001819
2,2,"The unemployment rate is near historic lows, and inflation remains near our 2 percent goal.",0,0.9482733607292176,2019-03-20 18:30:40.800000+00:00,2019-03-20 18:30:41+00:00,2019-03-20 18:30:46+00:00,1.14264,1.1426,4.0000000000040004e-05,2837.869,2837.869,0.0
3,3,"With the benefit of fiscal stimulus and other tailwinds, growth in 2018 was strong—in fact, at 3.1 percent, the strongest year in more than a decade.",1,0.9979767203330994,2019-03-20 18:30:46.200000+00:00,2019-03-20 18:30:46+00:00,2019-03-20 18:31:34+00:00,1.14216,1.14268,-0.0005199999999998539,2836.17,2837.87,-1.699999999999818
4,4,"For some time, most forecasts have called for growth to continue in 2019 at a somewhat lower but still healthy pace.",-1,0.921964943408966,2019-03-20 18:31:34.400000+00:00,2019-03-20 18:31:34+00:00,2019-03-20 18:31:43+00:00,1.14237,1.14237,0.0,2836.1690000000003,2836.37,-0.20099999999956708
5,5,"For example, last September, Committee participants saw growth coming in at about 2.5 percent this year.",0,0.894142210483551,2019-03-20 18:31:42.800000+00:00,2019-03-20 18:31:43+00:00,2019-03-20 18:31:51+00:00,1.14255,1.14237,0.00017999999999984695,2836.37,2836.37,0.0
6,6,Data arriving since September suggest that growth is slowing somewhat more than expected.,-1,0.9693622589111328,2019-03-20 18:31:51.200000+00:00,2019-03-20 18:31:51+00:00,2019-03-20 18:32:00+00:00,1.1422100000000002,1.14254,-0.0003299999999997194,2836.17,2836.37,-0.1999999999998181
7,7,"While conditions March 20, 2019 have eased since then, they remain less supportive of growth than during most of 2018.",-1,0.9159001111984252,2019-03-20 18:31:59.760000+00:00,2019-03-20 18:32:00+00:00,2019-03-20 18:32:07+00:00,1.14233,1.14224,9.000000000014552e-05,2837.869,2836.369,1.5
8,8,"Growth Chair Powell’s Press Conference FINAL has slowed in some foreign economies—notably, in Europe and China.",-1,0.9974368810653688,2019-03-20 18:32:06.720000+00:00,2019-03-20 18:32:07+00:00,2019-03-20 18:32:22+00:00,1.14235,1.14237,-2.0000000000131024e-05,2838.869,2837.87,0.999000000000251
9,9,Unusually strong payroll job growth in January was followed by little growth at all in February.,0,0.9963535070419312,2019-03-20 18:32:22.400000+00:00,2019-03-20 18:32:22+00:00,2019-03-20 18:32:29+00:00,1.14258,1.1424,0.00017999999999984695,2839.1690000000003,2838.67,0.499000000000251
10,10,"Smoothing through these variations, average monthly job growth appears to have stepped down from last year’s strong pace, but job gains remain well above the pace necessary to provide jobs for new labor force entrants.",0,0.9976801872253418,2019-03-20 18:32:28.760000+00:00,2019-03-20 18:32:29+00:00,2019-03-20 18:32:47+00:00,1.14274,1.14266,8.000000000008001e-05,2839.87,2839.369,0.500999999999749
11,11,"Weak retail sales data for December bounced back considerably in January but, on balance, seem to point to somewhat slower growth in consumer spending.",-1,0.9591977000236512,2019-03-20 18:32:46.600000+00:00,2019-03-20 18:32:47+00:00,2019-03-20 18:33:02+00:00,1.14321,1.14274,0.00046999999999997044,2841.17,2840.17,1.0
12,12,"Inflation has been muted, and some indicators of longer-term inflation expectations remain at the low end of their ranges in recent years.",-1,0.9514750242233276,2019-03-20 18:33:02.080000+00:00,2019-03-20 18:33:02+00:00,2019-03-20 18:33:40+00:00,1.1435700000000002,1.14325,0.000320000000000098,2840.87,2841.17,-0.3000000000001819
13,13,"FOMC participants sought—now see 2019 growth at roughly 2 percent, with the unemployment rate remaining below 4 percent.",0,0.9814011454582214,2019-03-20 18:33:39.920000+00:00,2019-03-20 18:33:40+00:00,2019-03-20 18:33:48+00:00,1.14364,1.14359,4.999999999988347e-05,2840.67,2840.6690000000003,0.0009999999997489795
14,14,"Core inflation, which omits the effects of volatile food and energy prices, remains close to 2 percent.",0,0.9317835569381714,2019-03-20 18:33:48.120000+00:00,2019-03-20 18:33:48+00:00,2019-03-20 18:33:55+00:00,1.14361,1.14363,-1.999999999990898e-05,2840.369,2840.369,0.0
15,15,"Declines in oil prices since last fall are expected to push headline inflation below 2 percent for a time, but this effect is likely to be temporary.",-1,0.99741530418396,2019-03-20 18:33:55.320000+00:00,2019-03-20 18:33:55+00:00,2019-03-20 18:34:05+00:00,1.1438,1.14374,5.999999999994898e-05,2840.869,2840.67,0.19900000000006912
16,16,"Now, I’m March 20, 2019 describing views of the most likely outcomes, but historical experience reminds us that growth Chair Powell’s Press Conference FINAL and inflation this year could be stronger or weaker than what we now project.",0,0.9998167157173156,2019-03-20 18:34:05.240000+00:00,2019-03-20 18:34:05+00:00,2019-03-20 18:34:23+00:00,1.14382,1.1438,2.0000000000131024e-05,2840.37,2841.17,-0.8000000000001819
17,17,It may be some time before the outlook for jobs and inflation calls clearly for a change in policy.,0,0.9986769556999208,2019-03-20 18:34:23.440000+00:00,2019-03-20 18:34:23+00:00,2019-03-20 18:34:33+00:00,1.14389,1.14381,8.000000000008001e-05,2840.6690000000003,2840.37,0.2990000000004329
18,18,"Thus, we always emphasize that the interest rate projections in the SEP are not a Committee decision.",0,0.9996912479400636,2019-03-20 18:34:33+00:00,2019-03-20 18:34:33+00:00,2019-03-20 18:35:09+00:00,1.14396,1.14395,1.0000000000065512e-05,2840.1690000000003,2840.67,-0.500999999999749
19,19,We have long said that the size of the balance sheet will be considered normalized when the balance sheet is once again at the smallest level consistent with conducting monetary policy efficiently and effectively.,0,0.9990474581718444,2019-03-20 18:35:08.640000+00:00,2019-03-20 18:35:09+00:00,2019-03-20 18:35:14+00:00,1.144,1.14394,5.999999999994898e-05,2839.87,2840.1690000000003,-0.2990000000004329
20,20,"When the Committee judges that reserves should not decline further, securities holdings will again begin to rise, as dictated by the growth of demand for our reserve and nonreserve liabilities.",0,0.826647162437439,2019-03-20 18:35:14.120000+00:00,2019-03-20 18:35:14+00:00,2019-03-20 18:36:07+00:00,1.1443,1.14394,0.000360000000000138,2840.369,2839.87,0.499000000000251
21,21,"So, as I mentioned, FOMC participants continue to see growth this year of around 2 percent, just a bit below what we saw back in—at the end of last year.",0,0.7863364815711975,2019-03-20 18:36:06.920000+00:00,2019-03-20 18:36:07+00:00,2019-03-20 18:38:49+00:00,1.1442,1.1444,-0.00019999999999997797,2841.67,2840.67,1.0
22,22,You’ve got very low unemployment.,-1,0.9578897356987,2019-03-20 18:38:48.640000+00:00,2019-03-20 18:38:49+00:00,2019-03-20 18:39:03+00:00,1.14423,1.14408,0.0001500000000000945,2841.37,2841.37,0.0
23,23,"As far as balance sheet—the balance sheet plan, the answer to that is, you asked whether that’s related to our monetary policy, in effect, and the answer is really “no.” We are—we still—we think of the interest rate tool as the principal tool of monetary policy, and we think of ourselves as returning the balance sheet to a normal level over the course of the next six months.",0,0.998720407485962,2019-03-20 18:39:02.520000+00:00,2019-03-20 18:39:03+00:00,2019-03-20 18:39:31+00:00,1.14429,1.14416,0.00012999999999996348,2841.17,2841.37,-0.1999999999998181
24,24,And we’re not really thinking of those as two different tools of monetary policy.,0,0.9998304843902588,2019-03-20 18:39:30.840000+00:00,2019-03-20 18:39:31+00:00,2019-03-20 18:39:47+00:00,1.1444200000000002,1.14429,0.00013000000000018552,2840.67,2841.17,-0.5
25,25,That was the year of synchronized global growth.,0,0.8984538316726685,2019-03-20 18:39:46.600000+00:00,2019-03-20 18:39:47+00:00,2019-03-20 18:40:03+00:00,1.14412,1.14427,-0.00014999999999987246,2841.17,2840.6690000000003,0.500999999999749
26,26,"And just as strong global growth was a tailwind, weaker global growth can be a headwind to our economy.",-1,0.997135043144226,2019-03-20 18:40:02.800000+00:00,2019-03-20 18:40:03+00:00,2019-03-20 18:40:08+00:00,1.14408,1.14414,-5.999999999994898e-05,2840.6690000000003,2840.6690000000003,0.0
27,27,"Chinese authorities have taken many steps since the middle of last year to support economic activity, and I think the base case is that, ultimately, Chinese activity will stabilize at an attractive level.",-1,0.976326048374176,2019-03-20 18:40:08.280000+00:00,2019-03-20 18:40:08+00:00,2019-03-20 18:40:54+00:00,1.1433700000000002,1.14402,-0.0006499999999998174,2840.17,2840.87,-0.6999999999998181
28,28,"And in Europe, you know, we see some weakening, but, again, we don’t see—we don’t see recession, and we do see positive growth still.",-1,0.9439603090286256,2019-03-20 18:40:54.280000+00:00,2019-03-20 18:40:54+00:00,2019-03-20 18:40:58+00:00,1.14339,1.14339,0.0,2840.17,2839.869,0.3009999999999309
29,29,I think the main factors are the delevering campaign that the government undertook a couple of years ago and also just the longer-term slowing to a more sustainable pace of growth that economies find as they mature.,-1,0.979696810245514,2019-03-20 18:40:57.800000+00:00,2019-03-20 18:40:58+00:00,2019-03-20 18:41:20+00:00,1.14358,1.14343,0.0001500000000000945,2840.87,2840.17,0.6999999999998181
30,30,"And we put in place, really, an unprecedented sanction in the form of an asset growth cap, and we will not lift that until Wells Fargo gets their arms around this, comes forward with plans, implements those plans, and we’re satisfied with what they’ve done.",0,0.9831199049949646,2019-03-20 18:41:19.840000+00:00,2019-03-20 18:41:20+00:00,2019-03-20 18:45:20+00:00,1.14341,1.1435,-8.999999999992347e-05,2839.17,2840.87,-1.699999999999818
31,31,"So, in our SEP projections, Committee members, participants, generally see growth of around 2 percent.",0,0.99947851896286,2019-03-20 18:45:19.920000+00:00,2019-03-20 18:45:20+00:00,2019-03-20 18:45:26+00:00,1.14339,1.14338,9.999999999843467e-06,2839.869,2839.67,0.19900000000006912
32,32,They see unemployment remaining below 4 percent.,0,0.998501181602478,2019-03-20 18:45:26.280000+00:00,2019-03-20 18:45:26+00:00,2019-03-20 18:45:29+00:00,1.14338,1.14338,0.0,2839.869,2839.869,0.0
33,33,They see inflation remaining close to target.,0,0.99967360496521,2019-03-20 18:45:28.960000+00:00,2019-03-20 18:45:29+00:00,2019-03-20 18:45:32+00:00,1.14342,1.14338,4.0000000000040004e-05,2839.67,2839.67,0.0
34,34,"And they see growth, as I said, around 2 percent.",0,0.9979962110519408,2019-03-20 18:45:32.280000+00:00,2019-03-20 18:45:32+00:00,2019-03-20 18:45:35+00:00,1.14352,1.14348,4.0000000000040004e-05,2840.17,2839.87,0.3000000000001819
