,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"Since the Committee met in July, the pace of job gains has been solid, the unemployment rate has declined, and overall labor market conditions have continued to improve.",1,0.9950337409973145,2015-09-17 18:30:34.240000+00:00,2015-09-17 18:30:34+00:00,2015-09-17 18:30:49+00:00,1.13776,1.13784,-7.999999999985796e-05,2000.197,1999.184,1.01299999999992
1,1,"Inflation, however, has continued to run below our longer-run objective, partly reflecting declines in energy and import prices.",-1,0.989227056503296,2015-09-17 18:30:49.120000+00:00,2015-09-17 18:30:49+00:00,2015-09-17 18:30:59+00:00,1.13708,1.13752,-0.00043999999999999595,2000.686,2000.19,0.4959999999998672
2,2,"While we still expect that the downward pressure on inflation from these factors will fade over time, recent global economic and financial developments are likely to put further downward pressure on inflation in the near term.",-1,0.9992440938949584,2015-09-17 18:30:59.040000+00:00,2015-09-17 18:30:59+00:00,2015-09-17 18:31:28+00:00,1.1371,1.13687,0.00022999999999995246,1999.731,1999.734,-0.0029999999999290594
3,3,The Committee continues to anticipate that the first increase in the federal funds rate will be appropriate when it has seen some further improvement in the labor market and is reasonably confident that inflation will move back to its 2 percent objective over the medium term.,1,0.9686512351036072,2015-09-17 18:31:28.160000+00:00,2015-09-17 18:31:28+00:00,2015-09-17 18:31:47+00:00,1.13776,1.13712,0.000640000000000196,2002.97,2000.193,2.7770000000000437
4,4,I will note that the importance of the initial increase should not be overstated: The stance of monetary policy will likely remain highly accommodative for quite some time after the initial increase in the federal funds rate in order to support continued progress toward our objectives of maximum employment and 2 percent inflation.,-1,0.9960715770721436,2015-09-17 18:31:46.960000+00:00,2015-09-17 18:31:47+00:00,2015-09-17 18:33:02+00:00,1.1385200000000002,1.13761,0.0009100000000001884,2003.284,2003.178,0.10599999999999454
5,5,"Growth in business fixed investment was moderate, held down in part by a significant contraction in oil drilling activity as a result of the large drop in oil prices over the past year.",-1,0.9589667916297911,2015-09-17 18:33:01.600000+00:00,2015-09-17 18:33:02+00:00,2015-09-17 18:33:16+00:00,1.13856,1.13829,0.00026999999999999247,2002.452,2002.989,-0.5370000000000346
6,6,"Moreover, net exports were a substantial drag on GDP growth during the first half of the year, reflecting the earlier appreciation of the dollar and weaker foreign demand.",-1,0.9926909804344176,2015-09-17 18:33:16.400000+00:00,2015-09-17 18:33:16+00:00,2015-09-17 18:33:30+00:00,1.1387500000000002,1.13861,0.00014000000000025103,2001.982,2002.697,-0.7149999999999181
7,7,The Committee continues to expect a moderate pace of overall GDP growth even though the restraint from net exports is likely to persist for a time.,-1,0.9688447713851928,2015-09-17 18:33:29.520000+00:00,2015-09-17 18:33:30+00:00,2015-09-17 18:33:41+00:00,1.13867,1.1387200000000002,-5.0000000000105516e-05,2002.989,2002.163,0.8260000000000218
8,8,The labor market has shown further progress so far this year toward our objective of maximum employment.,1,0.9979324340820312,2015-09-17 18:33:40.960000+00:00,2015-09-17 18:33:41+00:00,2015-09-17 18:33:54+00:00,1.13921,1.13884,0.00036999999999998145,2001.993,2002.995,-1.0019999999999527
9,9,"The unemployment rate, at 5.1 percent in August, was down 0.4 percent from the latest reading available at the time of our June meeting, although that decline was accompanied by some reduction in the labor force participation rate over the same period.",-1,0.9931422472000122,2015-09-17 18:33:53.520000+00:00,2015-09-17 18:33:54+00:00,2015-09-17 18:34:12+00:00,1.13944,1.1392600000000002,0.00017999999999984695,2002.544,2001.988,0.55600000000004
