,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"But because monetary policy affects everyone, I want to start with a plain-English summary of how the economy is doing, what my colleagues and I at the Federal Reserve are trying to do, and why.",0,0.9997664093971252,2018-06-13 18:30:06.120000+00:00,2018-06-13 18:30:06+00:00,2018-06-13 18:30:31+00:00,1.17383,1.1739000000000002,-7.000000000023654e-05,2778.37,2778.57,-0.20000000000027285
1,1,"Most people who want to find jobs are finding them, and unemployment and inflation are low.",0,0.9374796152114868,2018-06-13 18:30:30.520000+00:00,2018-06-13 18:30:31+00:00,2018-06-13 18:30:37+00:00,1.17372,1.17382,-9.999999999998899e-05,2778.87,2778.37,0.5
2,2,Interest rates have been low for some years while the economy has been recovering from the financial crisis.,-1,0.9840117692947388,2018-06-13 18:30:36.680000+00:00,2018-06-13 18:30:37+00:00,2018-06-13 18:30:44+00:00,1.1736,1.17371,-0.0001100000000000545,2778.07,2778.37,-0.29999999999972715
3,3,"For the past few years, we have been gradually raising interest rates, and along the way we’ve tried to explain the reasoning behind our decisions.",1,0.9990262985229492,2018-06-13 18:30:44.480000+00:00,2018-06-13 18:30:44+00:00,2018-06-13 18:30:51+00:00,1.17364,1.1736,4.0000000000040004e-05,2778.57,2778.37,0.20000000000027285
4,4,"In particular, we think that gradually returning interest rates to a more normal level as the economy strengthens is the best way the Fed can help sustain an environment in which American households and businesses can thrive.",1,0.998822033405304,2018-06-13 18:30:51.360000+00:00,2018-06-13 18:30:51+00:00,2018-06-13 18:31:25+00:00,1.1736,1.17352,8.000000000008001e-05,2777.87,2778.07,-0.20000000000027285
5,5,"We don’t put our interest rate decisions on hold or on autopilot, because the economy can always evolve in unexpected ways.",0,0.9997896552085876,2018-06-13 18:31:24.880000+00:00,2018-06-13 18:31:25+00:00,2018-06-13 18:31:32+00:00,1.17359,1.17361,-2.0000000000131024e-05,2777.87,2777.87,0.0
6,6,History has shown that moving interest rates either too quickly or too slowly can lead to bad economic outcomes.,0,0.9997894167900084,2018-06-13 18:31:32.400000+00:00,2018-06-13 18:31:32+00:00,2018-06-13 18:31:40+00:00,1.17365,1.17362,2.999999999997449e-05,2777.87,2777.87,0.0
7,7,I want to point out that having twice as many press conferences does not signal anything about the timing or pace of future interest rate changes.,0,0.9998399019241332,2018-06-13 18:31:39.680000+00:00,2018-06-13 18:31:40+00:00,2018-06-13 18:32:09+00:00,1.1737700000000002,1.17371,6.000000000017103e-05,2777.87,2777.87,0.0
8,8,"Economic growth appears to have picked up in the current quarter, largely reflecting a bounceback in household spending.",1,0.9987059831619264,2018-06-13 18:32:09.360000+00:00,2018-06-13 18:32:09+00:00,2018-06-13 18:32:52+00:00,1.17349,1.1737700000000002,-0.00028000000000028,2778.07,2777.87,0.20000000000027285
9,9,"Business investment continues to grow strongly, and the overall outlook for growth remains favorable.",1,0.890562891960144,2018-06-13 18:32:52.200000+00:00,2018-06-13 18:32:52+00:00,2018-06-13 18:33:16+00:00,1.17383,1.17353,0.00029999999999996696,2779.87,2778.37,1.5
10,10,"The median projection for the growth of real GDP is 2.8 percent this year, 2.4 percent next year, and 2 percent in 2020.",0,0.9914544820785522,2018-06-13 18:33:16+00:00,2018-06-13 18:33:16+00:00,2018-06-13 18:33:22+00:00,1.1736700000000002,1.1737700000000002,-9.999999999998899e-05,2779.87,2779.87,0.0
11,11,"Compared with the projections made in March, this median growth path is little changed.",0,0.9997722506523132,2018-06-13 18:33:21.800000+00:00,2018-06-13 18:33:22+00:00,2018-06-13 18:33:51+00:00,1.17319,1.1735700000000002,-0.000380000000000269,2779.57,2779.87,-0.29999999999972715
12,12,"The unemployment rate declined over the past two months and stood at 3.8 percent in May, its lowest level in nearly two decades.",-1,0.8760690093040466,2018-06-13 18:33:51.080000+00:00,2018-06-13 18:33:51+00:00,2018-06-13 18:34:12+00:00,1.1734,1.17321,0.00018999999999991246,2780.07,2779.87,0.20000000000027285
13,13,And we expect the job market Chairman Powell’s Press Conference FINAL to remain strong.,0,0.956177055835724,2018-06-13 18:34:12.160000+00:00,2018-06-13 18:34:12+00:00,2018-06-13 18:34:15+00:00,1.17323,1.17339,-0.00015999999999993797,2780.37,2780.37,0.0
14,14,"As you can see in our Summary of Economic Projections, the median of Committee participants’ projections for the unemployment rate stands at 3.6 percent in the fourth quarter of this year and runs at 3.5 percent over the next two years, a percentage point below the median estimate of its longer-run normal rate.",0,0.7115653157234192,2018-06-13 18:34:15.280000+00:00,2018-06-13 18:34:15+00:00,2018-06-13 18:34:39+00:00,1.17359,1.17333,0.00025999999999992696,2780.87,2780.37,0.5
15,15,"After many years of running below our 2 percent longer-run objective, inflation has recently moved close to that level.",0,0.5709824562072754,2018-06-13 18:34:39.480000+00:00,2018-06-13 18:34:39+00:00,2018-06-13 18:34:46+00:00,1.1734700000000002,1.1735600000000002,-8.999999999992347e-05,2780.87,2780.87,0.0
16,16,"Indeed, overall consumer prices, as measured by the price index for personal consumption expenditures, increased 2 percent over the 12 months ending in April.",1,0.9992491602897644,2018-06-13 18:34:46.160000+00:00,2018-06-13 18:34:46+00:00,2018-06-13 18:34:55+00:00,1.17341,1.17342,-9.999999999843467e-06,2781.07,2780.87,0.20000000000027285
17,17,"The core PCE index, which excludes prices of energy and food and tends to be a better indicator of future inflation, rose 1.8 percent over the same period.",1,0.9977028965950012,2018-06-13 18:34:55.240000+00:00,2018-06-13 18:34:55+00:00,2018-06-13 18:35:06+00:00,1.17315,1.17337,-0.000220000000000109,2780.87,2781.07,-0.20000000000027285
18,18,"As we had expected, inflation moved up as the unusually low readings from last March dropped out of the calculation.",1,0.9455888271331788,2018-06-13 18:35:05.960000+00:00,2018-06-13 18:35:06+00:00,2018-06-13 18:35:14+00:00,1.1731600000000002,1.17313,3.0000000000196536e-05,2781.07,2781.07,0.0
19,19,"The recent inflation data have been encouraging, but after many years of inflation below our objective, we do not want to declare victory.",1,0.9409351348876952,2018-06-13 18:35:14.480000+00:00,2018-06-13 18:35:14+00:00,2018-06-13 18:35:22+00:00,1.1733,1.1731600000000002,0.00013999999999980695,2780.869,2781.07,-0.20100000000002183
