,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"Our decision reflects our assessment that a gradual removal of monetary policy accommodation will sustain a strong labor market while fostering a return of inflation to 2 percent, consistent with the maximum employment and price stability objectives assigned to us by law.",1,0.9895444512367249,2017-12-13 19:30:25.960000+00:00,2017-12-13 19:30:26+00:00,2017-12-13 19:30:47+00:00,1.1790200000000002,1.179,2.0000000000131024e-05,2669.07,2669.199,-0.1289999999999054
1,1,"Following a slowdown in the first quarter, economic growth stepped up to a solid 3¼ percent pace in the second and third quarters of the year.",0,0.8059737086296082,2017-12-13 19:30:47.400000+00:00,2017-12-13 19:30:47+00:00,2017-12-13 19:30:54+00:00,1.17887,1.17898,-0.00010999999999983245,2669.07,2669.07,0.0
2,2,"While changes in tax policy will likely provide some lift to economic activity in coming years, the magnitude and timing of the macroeconomic effects of any tax package remain uncertain.",1,0.9976763129234314,2017-12-13 19:30:53.880000+00:00,2017-12-13 19:30:54+00:00,2017-12-13 19:31:37+00:00,1.17907,1.1789,0.00017000000000000348,2669.449,2669.07,0.3789999999999054
3,3,"The unemployment rate has declined further in recent months and, at 4.1 percent in November, was modestly below the median of FOMC participants’ estimates of its longer-run normal level.",0,0.999705135822296,2017-12-13 19:31:37.080000+00:00,2017-12-13 19:31:37+00:00,2017-12-13 19:32:38+00:00,1.17934,1.17916,0.000180000000000069,2670.07,2669.449,0.6210000000000946
4,4,We expect that the job market will remain strong in the years Chair Yellen’s Press Conference FINAL ahead.,1,0.6647595763206482,2017-12-13 19:32:38.280000+00:00,2017-12-13 19:32:38+00:00,2017-12-13 19:32:44+00:00,1.17938,1.17933,5.0000000000105516e-05,2670.0690000000004,2669.9500000000003,0.11900000000014188
5,5,"We anticipate some further strengthening in labor market conditions in the months ahead; however, we expect the pace of job gains to moderate over time as we gradually reduce the degree of monetary policy accommodation.",0,0.9154413342475892,2017-12-13 19:32:43.840000+00:00,2017-12-13 19:32:44+00:00,2017-12-13 19:32:50+00:00,1.17927,1.17933,-5.999999999994898e-05,2670.28,2670.0690000000004,0.21099999999978536
6,6,"Allowing the labor market to overheat would raise the risk that monetary policy would need to tighten abruptly at a later stage, jeopardizing the economic expansion.",1,0.664517343044281,2017-12-13 19:32:49.800000+00:00,2017-12-13 19:32:50+00:00,2017-12-13 19:33:20+00:00,1.17917,1.17927,-9.999999999998899e-05,2670.2790000000005,2670.07,0.2090000000002874
7,7,"Even with a firming of economic growth and a stronger labor market, inflation has continued to run below the FOMC’s 2 percent longer-run objective.",1,0.9991374015808104,2017-12-13 19:33:19.600000+00:00,2017-12-13 19:33:20+00:00,2017-12-13 19:33:44+00:00,1.17918,1.17918,0.0,2670.449,2670.2790000000005,0.169999999999618
8,8,"The 12-month change in the price index for personal consumption expenditures was 1.6 percent in October, up a bit from the summer but still below rates seen earlier in the year.",-1,0.9956600069999696,2017-12-13 19:33:43.720000+00:00,2017-12-13 19:33:44+00:00,2017-12-13 19:33:57+00:00,1.17914,1.17903,0.0001100000000000545,2670.199,2670.449,-0.25
9,9,Core inflation—which excludes the volatile food and energy categories—has followed a similar pattern and was 1.4 percent in October.,0,0.9436728358268738,2017-12-13 19:33:56.520000+00:00,2017-12-13 19:33:57+00:00,2017-12-13 19:34:07+00:00,1.17911,1.17908,3.0000000000196536e-05,2670.5290000000005,2670.199,0.330000000000382
10,10,We continue to believe that this year’s surprising softness in inflation primarily reflects transitory developments that are largely unrelated to broader economic conditions.,0,0.9570639133453368,2017-12-13 19:34:06.880000+00:00,2017-12-13 19:34:07+00:00,2017-12-13 19:34:20+00:00,1.17919,1.17916,2.999999999997449e-05,2670.4500000000003,2670.53,-0.07999999999992724
11,11,"As a result, we still expect inflation will move up and stabilize around 2 percent over the next couple of years.",0,0.935324251651764,2017-12-13 19:34:19.920000+00:00,2017-12-13 19:34:20+00:00,2017-12-13 19:34:28+00:00,1.17906,1.17916,-9.999999999998899e-05,2670.449,2670.4500000000003,-0.0010000000002037268
12,12,"Nonetheless, as I’ve noted previously, our understanding of the forces driving inflation is imperfect.",0,0.9985507130622864,2017-12-13 19:34:28.080000+00:00,2017-12-13 19:34:28+00:00,2017-12-13 19:34:36+00:00,1.17896,1.17906,-9.999999999998899e-05,2670.449,2670.449,0.0
13,13,"As emphasized in our statement, we will carefully monitor actual and expected inflation developments relative to our symmetric inflation goal.",0,0.9997866749763488,2017-12-13 19:34:35.560000+00:00,2017-12-13 19:34:36+00:00,2017-12-13 19:34:46+00:00,1.17853,1.17896,-0.00042999999999993044,2670.5690000000004,2670.449,0.12000000000034561
14,14,"And, as I’ve noted before, we are prepared to adjust monetary policy as needed to achieve our inflation and employment objectives over the medium term.",0,0.9996421337127686,2017-12-13 19:34:45.920000+00:00,2017-12-13 19:34:46+00:00,2017-12-13 19:34:58+00:00,1.17845,1.17847,-1.999999999990898e-05,2670.949,2670.5690000000004,0.3799999999996544
15,15,"As always, participants conditioned their projections on their own individual views of appropriate monetary policy, which, in turn, depend on each participant’s assessment of the many factors that shape the outlook.",0,0.583098292350769,2017-12-13 19:34:57.560000+00:00,2017-12-13 19:34:58+00:00,2017-12-13 19:35:20+00:00,1.17846,1.1785,-4.0000000000040004e-05,2670.2790000000005,2670.82,-0.5409999999997126
16,16,"The median projection for growth of inflation-adjusted gross domestic product, or real GDP, is 2½ percent this year and next and moderates to 2 percent by 2020, a bit above its estimated longer-run rate.",0,0.999833345413208,2017-12-13 19:35:19.560000+00:00,2017-12-13 19:35:20+00:00,2017-12-13 19:35:36+00:00,1.1784100000000002,1.17845,-3.999999999981796e-05,2670.199,2670.4500000000003,-0.2510000000002037
17,17,"The median projection for the unemployment rate stands at 4.1 percent in the fourth quarter of this year and runs close to 4 percent over the next three years, modestly below the median estimate of its longer-run normal rate.",0,0.7397148013114929,2017-12-13 19:35:36.400000+00:00,2017-12-13 19:35:36+00:00,2017-12-13 19:35:52+00:00,1.17836,1.17837,-9.999999999843467e-06,2670.199,2670.3790000000004,-0.18000000000029104
18,18,"Finally, the median inflation projection is 1.7 percent this year, 1.9 percent next year, and 2 percent in 2019 and 2020.",0,0.9896842241287231,2017-12-13 19:35:52+00:00,2017-12-13 19:35:52+00:00,2017-12-13 19:36:04+00:00,1.17818,1.17833,-0.0001500000000000945,2669.949,2670.07,-0.12100000000009459
19,19,"Compared with the projections made in September, real GDP growth is a little stronger, the unemployment rate is a bit lower, and inflation is essentially unchanged.",0,0.8936014175415039,2017-12-13 19:36:03.840000+00:00,2017-12-13 19:36:04+00:00,2017-12-13 19:36:35+00:00,1.17816,1.17816,0.0,2669.949,2669.949,0.0
20,20,"Returning to monetary policy, for the past two years the FOMC has been gradually increasing its target range for the federal funds rate as the economy has continued to make progress toward our goals of maximum employment and price stability.",1,0.9870293140411376,2017-12-13 19:36:34.600000+00:00,2017-12-13 19:36:35+00:00,2017-12-13 19:36:56+00:00,1.17823,1.17816,7.00000000000145e-05,2669.7000000000003,2669.949,-0.24899999999979627
