,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"Inflation has continued to run below our longer-run objective, but some of the downward pressure on inflation resulting from earlier sharp declines in energy prices is abating.",-1,0.9883191585540771,2015-06-17 18:30:40.720000+00:00,2015-06-17 18:30:41+00:00,2015-06-17 18:30:54+00:00,1.12946,1.12951,-5.0000000000105516e-05,2095.975,2095.927,0.047999999999774445
1,1,The Committee continues to judge that the first increase in the federal funds rate will be appropriate when it has seen further improvement in the labor market and is reasonably confident that inflation will move back to its 2 percent objective over the medium term.,-1,0.9832094311714172,2015-06-17 18:30:54.280000+00:00,2015-06-17 18:30:54+00:00,2015-06-17 18:31:13+00:00,1.12936,1.12945,-9.000000000014552e-05,2095.82,2095.675,0.1449999999999818
2,2,Let me emphasize that the importance of the initial increase should not be overstated: The stance of monetary policy will likely remain highly accommodative for quite some time after the initial increase in the federal funds rate in order to support continued progress toward our objectives of maximum employment and 2 percent inflation.,1,0.9594619870185852,2015-06-17 18:31:12.880000+00:00,2015-06-17 18:31:13+00:00,2015-06-17 18:32:25+00:00,1.12972,1.12938,0.00034000000000000696,2098.698,2096.145,2.5529999999998836
3,3,"Growth in household spending slowed, business fixed investment edged down, and net exports were a substantial drag on growth.",-1,0.9964634776115416,2015-06-17 18:32:25.160000+00:00,2015-06-17 18:32:25+00:00,2015-06-17 18:32:36+00:00,1.12996,1.12988,8.000000000008001e-05,2099.165,2098.672,0.49299999999993815
4,4,"Looking ahead, the Committee still expects a moderate pace of GDP growth, with Chair Yellen’s Press Conference FINAL continuing job gains and lower energy prices supporting household spending.",-1,0.9901530146598816,2015-06-17 18:32:35.840000+00:00,2015-06-17 18:32:36+00:00,2015-06-17 18:33:05+00:00,1.12962,1.13014,-0.0005199999999998539,2099.679,2099.49,0.1890000000003056
5,5,"The labor market data so far this year have shown further progress toward our objective of maximum employment, although at a slower pace than late last year.",1,0.9334630966186525,2015-06-17 18:33:04.920000+00:00,2015-06-17 18:33:05+00:00,2015-06-17 18:33:16+00:00,1.12958,1.12975,-0.00017000000000000348,2099.969,2099.967,0.0019999999999527063
6,6,"Over the past three months, job gains have averaged about 210,000 per month, down from an average pace of 280,000 per month over the second half of last year, but still well above the pace consistent with trend labor force growth.",1,0.9910056591033936,2015-06-17 18:33:16.240000+00:00,2015-06-17 18:33:16+00:00,2015-06-17 18:33:37+00:00,1.1292700000000002,1.12948,-0.00020999999999982144,2099.953,2099.641,0.31199999999989814
7,7,"Although the unemployment rate, at 5.5 percent in May, was unchanged from the latest reading available at the time of our April meeting, the labor force participation rate edged up.",0,0.99370676279068,2015-06-17 18:33:36.520000+00:00,2015-06-17 18:33:37+00:00,2015-06-17 18:33:51+00:00,1.12911,1.1293,-0.00018999999999991246,2099.936,2099.983,-0.047000000000025466
8,8,A broader measure of unemployment that includes individuals who want and are available to work but have not actively searched recently and people who are working part time but would rather work full time has continued to improve.,0,0.6593676209449768,2015-06-17 18:33:51+00:00,2015-06-17 18:33:51+00:00,2015-06-17 18:34:09+00:00,1.12897,1.12904,-7.00000000000145e-05,2099.159,2099.669,-0.5099999999997635
9,9,"But it seems likely that some cyclical weakness in the labor market remains: The participation rate remains below most estimates of its underlying trend, involuntary part-time employment remains elevated, and wage growth remains relatively subdued.",0,0.9888443350791932,2015-06-17 18:34:08.840000+00:00,2015-06-17 18:34:09+00:00,2015-06-17 18:34:38+00:00,1.12942,1.1289600000000002,0.00045999999999990493,2099.663,2099.198,0.4650000000001455
