,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"As always, we base our decisions on our judgment of how best to achieve the goals Congress has given us: maximum employment and price stability.",0,0.8421252965927124,2020-01-29 19:30:13.120000+00:00,2020-01-29 19:30:13+00:00,2020-01-29 19:30:18+00:00,1.10063,1.10063,0.0,3289.546,3289.546,0.0
1,1,"We believe monetary policy is well positioned to serve the American people by supporting continued economic growth, a strong job market, and a return of inflation to our symmetric 2 percent goal.",0,0.5706021189689636,2020-01-29 19:30:18.320000+00:00,2020-01-29 19:30:18+00:00,2020-01-29 19:30:28+00:00,1.10057,1.10057,0.0,3290.0550000000003,3289.6,0.455000000000382
2,2,"Growth in household spending moderated toward the end of last year, but with a healthy job market, rising incomes, and upbeat consumer confidence, the fundamentals supporting household spending are solid.",0,0.9991057515144348,2020-01-29 19:30:28.040000+00:00,2020-01-29 19:30:28+00:00,2020-01-29 19:30:40+00:00,1.10059,1.10059,0.0,3289.5550000000003,3290.0550000000003,-0.5
3,3,Sluggish growth abroad and trade developments have been weighing on activity in these sectors.,0,0.996135711669922,2020-01-29 19:30:39.800000+00:00,2020-01-29 19:30:40+00:00,2020-01-29 19:31:04+00:00,1.10067,1.10059,8.000000000008001e-05,3289.255,3289.5550000000003,-0.3000000000001819
4,4,"However, some of the uncertainties around trade have diminished recently, and there are some signs that global growth may be stabilizing after declining since mid-2018.",-1,0.9674779772758484,2020-01-29 19:31:03.960000+00:00,2020-01-29 19:31:04+00:00,2020-01-29 19:31:28+00:00,1.10059,1.10067,-8.000000000008001e-05,3288.8,3289.052,-0.2519999999999527
5,5,"Overall, with monetary and financial conditions supportive, we expect moderate economic growth to continue.",0,0.9752022624015808,2020-01-29 19:31:27.560000+00:00,2020-01-29 19:31:28+00:00,2020-01-29 19:31:35+00:00,1.10059,1.10059,0.0,3288.5550000000003,3288.8,-0.24499999999989086
6,6,"The unemployment rate has been near half-century lows for well more than a year, and the pace of job gains remains solid.",-1,0.4978261291980743,2020-01-29 19:31:34.800000+00:00,2020-01-29 19:31:35+00:00,2020-01-29 19:31:52+00:00,1.1006,1.10061,-1.0000000000065512e-05,3288.54,3288.546,-0.005999999999858119
7,7,Employment gains have been broad based across all racial and ethnic groups and all levels of education.,1,0.8125137686729431,2020-01-29 19:31:51.600000+00:00,2020-01-29 19:31:52+00:00,2020-01-29 19:32:04+00:00,1.1006,1.10058,2.0000000000131024e-05,3288.5550000000003,3288.54,0.015000000000327418
8,8,These developments underscore for us the importance of sustaining the expansion so that the strong job market reaches more of those left behind.,1,0.8754143118858337,2020-01-29 19:32:03.960000+00:00,2020-01-29 19:32:04+00:00,2020-01-29 19:32:20+00:00,1.1006,1.1006,0.0,3289.0550000000003,3289.1,-0.04499999999961801
9,9,Inflation continues to run below our symmetric 2 percent objective.,-1,0.9544116258621216,2020-01-29 19:32:20.400000+00:00,2020-01-29 19:32:20+00:00,2020-01-29 19:32:25+00:00,1.1006,1.1006,0.0,3289.3,3289.052,0.2480000000000473
10,10,"Over the 12 months through November, total PCE inflation was 1.5 percent, and core inflation, which excludes volatile food and energy prices, was 1.6 percent.",-1,0.9876574277877808,2020-01-29 19:32:25.360000+00:00,2020-01-29 19:32:25+00:00,2020-01-29 19:32:37+00:00,1.10056,1.10059,-2.999999999997449e-05,3289.2490000000003,3289.3,-0.05099999999993088
11,11,"Available data suggest similar inflation readings for December, though we expect inflation to move closer to 2 percent over the next few months as unusually low readings from early 2019 drop out of the calculation.",1,0.7863919138908386,2020-01-29 19:32:37.320000+00:00,2020-01-29 19:32:37+00:00,2020-01-29 19:32:51+00:00,1.10059,1.10056,2.999999999997449e-05,3289.6,3289.2490000000003,0.35099999999965803
12,12,"While low and stable inflation is certainly a good thing, inflation that runs persistently below our objective can lead longer-term inflation expectations to drift down, pulling actual inflation even lower.",0,0.993154764175415,2020-01-29 19:32:51.440000+00:00,2020-01-29 19:32:51+00:00,2020-01-29 19:33:04+00:00,1.10059,1.10059,0.0,3289.6,3289.6,0.0
13,13,"In turn, interest rates would be lower as well—closer to their effective lower bound.",-1,0.9959063529968262,2020-01-29 19:33:04.040000+00:00,2020-01-29 19:33:04+00:00,2020-01-29 19:33:09+00:00,1.10056,1.10056,0.0,3289.6,3289.6,0.0
14,14,"As a result, we would have less room to reduce interest rates to support the economy in a future downturn to the detriment of American families and businesses.",-1,0.9834948182106018,2020-01-29 19:33:09.040000+00:00,2020-01-29 19:33:09+00:00,2020-01-29 19:33:18+00:00,1.10056,1.10056,0.0,3289.5550000000003,3289.755,-0.1999999999998181
