,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us: maximum employment and price stability.",1,0.9789793491363524,2021-11-03 18:30:03.120000+00:00,2021-11-03 18:30:03+00:00,2021-11-03 18:30:15+00:00,1.15812,1.15812,0.0,4637.2390000000005,4636.599,0.6400000000003274
1,1,"Today, the FOMC kept interest rates near zero and, in light of the progress the economy has made toward our goals, decided to begin reducing the pace of asset purchases.",-1,0.9088242650032043,2021-11-03 18:30:15.160000+00:00,2021-11-03 18:30:15+00:00,2021-11-03 18:30:27+00:00,1.15818,1.15815,2.999999999997449e-05,4637.054,4637.551,-0.4970000000002983
2,2,"With these actions, monetary policy will continue to provide strong support to the economic recovery.",-1,0.9958401918411256,2021-11-03 18:30:26.520000+00:00,2021-11-03 18:30:27+00:00,2021-11-03 18:30:49+00:00,1.1585,1.15822,0.000280000000000058,4637.2390000000005,4637.236,0.0030000000006111804
3,3,I will say more about our monetary policy decisions after reviewing recent economic developments.,0,0.9998455047607422,2021-11-03 18:30:48.800000+00:00,2021-11-03 18:30:49+00:00,2021-11-03 18:30:56+00:00,1.15858,1.1586200000000002,-4.000000000026205e-05,4637.036,4637.233,-0.19700000000011642
4,4,"Economic activity expanded at a 6.5 percent pace in the first half of the year, reflecting progress on vaccinations, the reopening of the economy, and strong policy support.",1,0.9968156218528748,2021-11-03 18:30:56.120000+00:00,2021-11-03 18:30:56+00:00,2021-11-03 18:31:09+00:00,1.15847,1.15864,-0.00016999999999978144,4636.548,4636.748,-0.1999999999998181
5,5,"In the third quarter, real GDP growth slowed notably from this rapid pace.",0,0.7271080613136292,2021-11-03 18:31:09.280000+00:00,2021-11-03 18:31:09+00:00,2021-11-03 18:31:25+00:00,1.15853,1.1585200000000002,9.999999999843467e-06,4637.751,4637.045,0.706000000000131
6,6,"Nonetheless, aggregate demand has been very strong this year, buoyed by fiscal and monetary policy support and the healthy financial positions of households and businesses.",-1,0.9920608997344972,2021-11-03 18:31:25.440000+00:00,2021-11-03 18:31:25+00:00,2021-11-03 18:31:33+00:00,1.15873,1.1586200000000002,0.00010999999999983245,4638.099,4638.051,0.047999999999774445
7,7,"With COVID case counts receding further and progress on vaccinations, economic growth should pick up this quarter, resulting in strong growth for the year as a whole.",1,0.9714871644973756,2021-11-03 18:31:32.960000+00:00,2021-11-03 18:31:33+00:00,2021-11-03 18:32:02+00:00,1.1587,1.15875,-4.999999999988347e-05,4637.533,4638.299,-0.7659999999996217
8,8,"Conditions in the labor market have continued to improve, and demand for workers remains very strong.",0,0.9574516415596008,2021-11-03 18:32:02.040000+00:00,2021-11-03 18:32:02+00:00,2021-11-03 18:32:08+00:00,1.15855,1.1587,-0.0001500000000000945,4637.251,4637.254,-0.0029999999997016857
9,9,"As with overall economic activity, the pace of improvement slowed with the rise in COVID cases.",-1,0.7643455862998962,2021-11-03 18:32:08.320000+00:00,2021-11-03 18:32:08+00:00,2021-11-03 18:32:35+00:00,1.15818,1.15863,-0.00045000000000006146,4637.036,4637.548,-0.5119999999997162
10,10,The unemployment rate was 4.8 percent in September.,0,0.9736517071723938,2021-11-03 18:32:34.920000+00:00,2021-11-03 18:32:35+00:00,2021-11-03 18:32:39+00:00,1.15812,1.15817,-4.999999999988347e-05,4637.036,4637.051,-0.015000000000327418
11,11,"This figure understates the shortfall in employment, particularly as participation in the labor market remains subdued.",-1,0.998598039150238,2021-11-03 18:32:39.240000+00:00,2021-11-03 18:32:39+00:00,2021-11-03 18:32:47+00:00,1.15792,1.15804,-0.00011999999999989797,4636.248,4636.742,-0.49400000000059663
12,12,These impediments to labor supply should diminish with further progress on containing the virus—supporting gains in employment and economic activity.,1,0.9892247319221495,2021-11-03 18:32:46.880000+00:00,2021-11-03 18:32:47+00:00,2021-11-03 18:33:12+00:00,1.15759,1.15793,-0.00034000000000000696,4635.099,4635.751,-0.6520000000000437
13,13,The supply and demand imbalances related to the pandemic and the reopening of the economy have contributed to sizable price increases in some sectors.,1,0.9989792108535768,2021-11-03 18:33:12.360000+00:00,2021-11-03 18:33:12+00:00,2021-11-03 18:33:37+00:00,1.1572,1.1576,-0.00039999999999995595,4633.733,4634.736,-1.0029999999997017
14,14,"In particular, bottlenecks and supply chain disruptions are limiting how quickly production can respond to the rebound in demand in the near term.",1,0.52235347032547,2021-11-03 18:33:37+00:00,2021-11-03 18:33:37+00:00,2021-11-03 18:33:56+00:00,1.1576,1.1572600000000002,0.0003399999999997849,4635.254,4633.733,1.5209999999997308
15,15,"As a result, overall inflation is running well above our 2 percent longer-run goal.",1,0.9951844811439514,2021-11-03 18:33:56.080000+00:00,2021-11-03 18:33:56+00:00,2021-11-03 18:34:02+00:00,1.15774,1.15764,9.999999999998899e-05,4636.045,4635.236,0.8090000000001965
