,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"These measures, which are essential for containing the outbreak, will nonetheless understandably take a toll on economic activity in the near term.",-1,0.9977686405181884,2020-03-15 18:30:13.400000+00:00,2020-03-15 18:30:13+00:00,2020-03-15 18:30:19+00:00,,,,,,
1,1,"The Federal Reserve’s role is guided by our mandate from Congress to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system.",1,0.620689332485199,2020-03-15 18:30:18.840000+00:00,2020-03-15 18:30:19+00:00,2020-03-15 18:30:42+00:00,,,,,,
2,2,"Today we reduced the target range for our policy interest rate by 1 percentage point, bringing it close to zero, and said that we expect to maintain the rate at this level until we’re confident that the economy has weathered recent events and is on track to achieve our maximum employment and price stability goals.",-1,0.9972413778305054,2020-03-15 18:30:41.680000+00:00,2020-03-15 18:30:42+00:00,2020-03-15 18:31:30+00:00,,,,,,
3,3,The unemployment rate was 3.5 percent in February and has been at or near half-century lows for almost two years.,0,0.9947035908699036,2020-03-15 18:31:30.360000+00:00,2020-03-15 18:31:30+00:00,2020-03-15 18:31:48+00:00,,,,,,
4,4,"Overall economic activity has been expanding at a moderate rate, even though weak growth abroad and trade developments have been weighing on some sectors.",1,0.9977349042892456,2020-03-15 18:31:48.280000+00:00,2020-03-15 18:31:48+00:00,2020-03-15 18:32:06+00:00,,,,,,
5,5,"Like others, we expect that the illness and the measures now being put in place to stem its spread will have a significant effect on economic activity in the near term.",-1,0.9374117255210876,2020-03-15 18:32:06.080000+00:00,2020-03-15 18:32:06+00:00,2020-03-15 18:32:35+00:00,,,,,,
6,6,"In addition, the effects of the outbreak are restraining economic activity in many foreign economies, which is causing difficulties for U.S. industries that rely on global supply chains.",-1,0.982790470123291,2020-03-15 18:32:35.160000+00:00,2020-03-15 18:32:35+00:00,2020-03-15 18:33:12+00:00,,,,,,
7,7,"Moreover, the energy sector has recently come under stress because of the large drop in global oil prices.",-1,0.9971970319747924,2020-03-15 18:33:12.120000+00:00,2020-03-15 18:33:12+00:00,2020-03-15 18:33:19+00:00,,,,,,
8,8,"Inflation, which has continued to run below our symmetric 2 percent objective, will likely be held down this year by the effects of the outbreak.",-1,0.9934948086738586,2020-03-15 18:33:18.560000+00:00,2020-03-15 18:33:19+00:00,2020-03-15 18:33:48+00:00,,,,,,
9,9,"To improve the functioning of this market and to ensure the effective transmission of monetary policy to borrowers in the economy, we will also purchase at least $200 billion of agency mortgage-backed securities over coming months and immediately cease the runoff of these securities in our portfolio.",-1,0.9977228045463562,2020-03-15 18:33:48.160000+00:00,2020-03-15 18:33:48+00:00,2020-03-15 18:33:59+00:00,,,,,,
10,10,"The Federal Reserve announced a number of other actions today to support the flow of credit to households and businesses, thereby promoting our maximum employment and price stability goals.",-1,0.8196341395378113,2020-03-15 18:33:58.640000+00:00,2020-03-15 18:33:59+00:00,2020-03-15 18:35:33+00:00,,,,,,
11,11,"First, we reduced the interest rate on discount window loans by 1½ percentage points, bringing that rate to ¼ percent.",1,0.9942492246627808,2020-03-15 18:35:32.680000+00:00,2020-03-15 18:35:33+00:00,2020-03-15 18:35:41+00:00,,,,,,
12,12,"The discount window plays an important role in supporting liquidity and stability in the banking system, and we encourage banks to turn to the discount window to help meet demands for credit from households and businesses.",-1,0.9830238223075868,2020-03-15 18:35:40.680000+00:00,2020-03-15 18:35:41+00:00,2020-03-15 18:37:04+00:00,,,,,,
13,13,"We are prepared to use our full range of tools to support the flow of credit to households and business, to help keep the economy strong, and to promote our maximum employment and price stability goals.",-1,0.993530571460724,2020-03-15 18:37:04.120000+00:00,2020-03-15 18:37:04+00:00,2020-03-15 18:37:20+00:00,,,,,,
14,14,"We see that it is likely that the measures we take to protect ourselves from the virus will involve withdrawing from or reducing certain activities—thinking there of travel, leisure, hospitality, those things—and that’s going to mean lower economic activity for a period of time.",1,0.9601004719734192,2020-03-15 18:37:19.880000+00:00,2020-03-15 18:37:20+00:00,2020-03-15 18:37:35+00:00,,,,,,
15,15,"In the meantime, the Fed will continue to use our tools to support the flow of credit to households and businesses and support demand with monetary policy—ultimately, to do what we can to see that the recovery is as vigorous as possible.",-1,0.9935060739517212,2020-03-15 18:37:35.320000+00:00,2020-03-15 18:37:35+00:00,2020-03-15 18:40:11+00:00,,,,,,
16,16,"I would point out that we have, of course, responded very strongly not just with interest rates, but also with liquidity measures today.",-1,0.9784269332885742,2020-03-15 18:40:11.160000+00:00,2020-03-15 18:40:11+00:00,2020-03-15 18:40:25+00:00,,,,,,
17,17,"The MBS market is very important: It’s closely linked to the Treasury market, and it’s the way that our monetary policy decisions flow through to borrowers in the real economy.",-1,0.5473326444625854,2020-03-15 18:40:25.360000+00:00,2020-03-15 18:40:25+00:00,2020-03-15 18:40:49+00:00,,,,,,
18,18,"Monetary policy has a role, and it really is in, you know—our original role was providing liquidity to financial systems when they’re under stress, and that’s—that’s really part of what we did today.",0,0.9997856020927428,2020-03-15 18:40:48.760000+00:00,2020-03-15 18:40:49+00:00,2020-03-15 18:41:03+00:00,,,,,,
19,19,"The other role is to support demand through lower interest rates, and we did that.",-1,0.9950103759765624,2020-03-15 18:41:02.760000+00:00,2020-03-15 18:41:03+00:00,2020-03-15 18:41:24+00:00,,,,,,
20,20,"So, on—on inflation, you know, the—the economy’s performed so well, really, over the last few years, and right up through January: historically low unemployment—50-year-low unemployment for a couple of years, 11 years—almost 11 years of expansion so far, and yet inflation lingered below 2 percent.",-1,0.9961395859718324,2020-03-15 18:41:23.840000+00:00,2020-03-15 18:41:24+00:00,2020-03-15 18:47:04+00:00,,,,,,
21,21,So we’ve been concerned that inflation not move down further.,-1,0.7018017768859863,2020-03-15 18:47:04+00:00,2020-03-15 18:47:04+00:00,2020-03-15 18:47:07+00:00,,,,,,
22,22,"It was a question of not getting inflation up to our target on a robust, symmetric kind of a way.",1,0.8256154656410217,2020-03-15 18:47:06.920000+00:00,2020-03-15 18:47:07+00:00,2020-03-15 18:47:14+00:00,,,,,,
23,23,"So, with this coronavirus arriving, we judged that the—the net effects of this will be to—to have inflation move down even a little bit more.",-1,0.9500511884689332,2020-03-15 18:47:14.400000+00:00,2020-03-15 18:47:14+00:00,2020-03-15 18:47:25+00:00,,,,,,
24,24,"Again, it’s just an issue of inflation probably falling even a bit further.",-1,0.9913323521614076,2020-03-15 18:47:24.800000+00:00,2020-03-15 18:47:25+00:00,2020-03-15 18:47:54+00:00,,,,,,
25,25,"So you see—and I think you’ll see—as these purchases roll forward, you will see the Treasury market and the MBS market returning to normal market function, and that will actually support economic activity.",1,0.4951206743717193,2020-03-15 18:47:54.480000+00:00,2020-03-15 18:47:54+00:00,2020-03-15 18:49:07+00:00,,,,,,
26,26,That will be a positive for economic activity.,-1,0.616590142250061,2020-03-15 18:49:06.800000+00:00,2020-03-15 18:49:07+00:00,2020-03-15 18:49:13+00:00,,,,,,
27,27,"As far as—as the policy rate, what we’ve said is that we will maintain the rate at this level until we’re confident that the economy has weathered recent events and is on track to achieve our maximum employment and price stability goals.",0,0.7258314490318298,2020-03-15 18:49:12.840000+00:00,2020-03-15 18:49:13+00:00,2020-03-15 18:49:39+00:00,,,,,,
28,28,"And if you—if you look at it, you’ll see that some things have to happen March 15, 2020 before we’d consider—we’d have to become confident of—that the economy has weathered Chair Powell’s Press Conference Call FINAL these recent events and also is on track to achieve our maximum employment and price stability goals.",0,0.9980777502059937,2020-03-15 18:49:39.120000+00:00,2020-03-15 18:49:39+00:00,2020-03-15 18:50:40+00:00,,,,,,
29,29,It’s just that—like that for us with monetary policy.,0,0.9994738698005676,2020-03-15 18:50:39.920000+00:00,2020-03-15 18:50:40+00:00,2020-03-15 18:52:52+00:00,,,,,,
30,30,"We have sole responsibility for monetary policy and strong instructions from Congress to conduct it in an independent, nonpolitical way.",0,0.9998431205749512,2020-03-15 18:52:52.400000+00:00,2020-03-15 18:52:52+00:00,2020-03-15 18:53:23+00:00,,,,,,
31,31,"Our interest rates will matter—cuts will matter now to borrowers who will get some relief from our cuts, but they’ll March 15, 2020 matter a lot more when the economy begins to recover.",0,0.9995774626731871,2020-03-15 18:53:22.520000+00:00,2020-03-15 18:53:23+00:00,,,,,,,
