,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,The virus and the forceful measures taken to control its spread have induced a sharp decline in economic activity and a surge in job losses.,-1,0.9983741044998168,2020-06-10 18:30:04.720000+00:00,2020-06-10 18:30:05+00:00,2020-06-10 18:30:14+00:00,1.14123,1.14112,0.0001100000000000545,3218.8,3219.94,-1.1399999999998727
1,1,"Even after the unexpectedly positive May employment report, nearly 20 million jobs have been lost on net since February, and the unemployment rate has risen about 10 percentage points, to 13.3 percent.",-1,0.9986237287521362,2020-06-10 18:30:13.560000+00:00,2020-06-10 18:30:14+00:00,2020-06-10 18:30:18+00:00,1.14139,1.14135,3.999999999981796e-05,3219.2490000000003,3218.8,0.4490000000000691
2,2,"As was highlighted by the Bureau of Labor Statistics, this figure likely understates the extent of unemployment; accounting for the unusually large number of workers who reported themselves as employed but absent from their jobs would raise the unemployment rate by about 3 percentage points.",-1,0.995721697807312,2020-06-10 18:30:18.280000+00:00,2020-06-10 18:30:18+00:00,2020-06-10 18:30:37+00:00,1.14077,1.1413,-0.0005299999999999194,3217.755,3218.755,-1.0
3,3,"Employment rose in many sectors of the economy in May, and the unemployment [rate] edged down as some workers returned to their jobs from temporary layoffs.",1,0.990888237953186,2020-06-10 18:30:37.200000+00:00,2020-06-10 18:30:37+00:00,2020-06-10 18:31:48+00:00,1.1416700000000002,1.14081,0.0008600000000000829,3219.4490000000005,3217.755,1.6940000000004147
4,4,"At the same time, many households have been receiving stimulus payments and unemployment benefits, which are supporting incomes and spending.",-1,0.9904590845108032,2020-06-10 18:31:48.440000+00:00,2020-06-10 18:31:48+00:00,2020-06-10 18:32:46+00:00,1.14195,1.14156,0.0003900000000001125,3218.946,3219.4490000000005,-0.5030000000006112
5,5,"Moreover, despite the improvements seen in the May jobs report, unemployment remains historically high.",-1,0.9980905652046204,2020-06-10 18:32:46.480000+00:00,2020-06-10 18:32:46+00:00,2020-06-10 18:32:53+00:00,1.14206,1.1421,-3.999999999981796e-05,3219.755,3218.946,0.8090000000001965
6,6,"Weak demand, especially in sectors most affected by the pandemic, is holding down consumer prices.",-1,0.9898774027824402,2020-06-10 18:32:53.480000+00:00,2020-06-10 18:32:53+00:00,2020-06-10 18:32:59+00:00,1.14224,1.14202,0.00021999999999988695,3219.755,3219.5,0.25500000000010914
7,7,"As a result, inflation has fallen well below our symmetric 2 percent objective.",-1,0.9957225322723388,2020-06-10 18:32:59.240000+00:00,2020-06-10 18:32:59+00:00,2020-06-10 18:33:05+00:00,1.14193,1.14214,-0.00021000000000004349,3219.8,3219.8,0.0
8,8,Indicators of longer-term inflation expectations have been fairly steady.,0,0.9997445940971376,2020-06-10 18:33:04.960000+00:00,2020-06-10 18:33:05+00:00,2020-06-10 18:33:10+00:00,1.14193,1.14194,-1.0000000000065512e-05,3219.7490000000003,3219.7520000000004,-0.003000000000156433
9,9,"The Fed’s response is guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of June 10, 2020 the financial system.",1,0.9884294271469116,2020-06-10 18:33:09.600000+00:00,2020-06-10 18:33:10+00:00,2020-06-10 18:33:19+00:00,1.14212,1.14202,9.999999999998899e-05,3219.955,3219.24,0.7150000000001455
10,10,"In March, we quickly lowered our policy interest rate to near zero, where we expect to keep it until we are confident that the economy has weathered recent events and is on track to achieve our maximum-employment and price-stability goals.",-1,0.99309641122818,2020-06-10 18:33:19.400000+00:00,2020-06-10 18:33:19+00:00,2020-06-10 18:33:30+00:00,1.14198,1.14203,-5.0000000000105516e-05,3219.8,3219.955,-0.15499999999974534
11,11,"To sustain smooth market functioning and thereby foster the effective transmission of monetary policy to broader financial conditions, we will increase our holdings of Treasury and agency mortgage-backed securities over coming months at least at the current pace.",-1,0.940058171749115,2020-06-10 18:33:29.640000+00:00,2020-06-10 18:33:30+00:00,2020-06-10 18:33:40+00:00,1.14168,1.14199,-0.00031000000000003247,3218.2520000000004,3219.746,-1.4939999999996871
12,12,"At this meeting, my colleagues and I continued our discussion of approaches for conducting monetary policy when the federal funds rate is at its lower bound.",-1,0.6383461356163025,2020-06-10 18:33:40.360000+00:00,2020-06-10 18:33:40+00:00,2020-06-10 18:34:09+00:00,1.14149,1.14173,-0.00024000000000001798,3216.94,3218.443,-1.5030000000001564
