,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0,"Of course, he’s best known for leading the fight to tame the double-digit inflation that he inherited as Chair, thus laying the foundation for the prosperity and price stability we enjoy today.",1,0.9538102746009828,2019-12-11 19:30:24.920000+00:00,2019-12-11 19:30:25+00:00,2019-12-11 19:30:30+00:00,1.1109600000000002,1.1109700000000002,-1.0000000000065512e-05,3139.17,3139.17,0.0
1,1,"As always, we base our decisions on judgment of how best to achieve the goals Congress has given us: maximum employment and price stability.",0,0.7388972640037537,2019-12-11 19:30:29.840000+00:00,2019-12-11 19:30:30+00:00,2019-12-11 19:30:47+00:00,1.11098,1.11099,-9.999999999843467e-06,3139.17,3139.17,0.0
2,2,"With our decisions through the course of the past year, we believe that monetary policy is well positioned to serve the American people by supporting continued economic growth, a strong job market, and inflation near our symmetric 2 percent goal.",0,0.505359947681427,2019-12-11 19:30:46.800000+00:00,2019-12-11 19:30:47+00:00,2019-12-11 19:31:50+00:00,1.11114,1.11098,0.00015999999999993797,3139.17,3139.17,0.0
3,3,"Household spending has been strong, supported by a healthy job market, rising incomes, and solid consumer confidence.",1,0.9988682270050048,2019-12-11 19:31:49.840000+00:00,2019-12-11 19:31:50+00:00,2019-12-11 19:32:05+00:00,1.11114,1.11114,0.0,3139.369,3139.17,0.19900000000006912
4,4,"As has been the case for some time, sluggish growth December 11, 2019 abroad and trade developments have been weighing on those sectors.",-1,0.985676884651184,2019-12-11 19:32:04.880000+00:00,2019-12-11 19:32:05+00:00,2019-12-11 19:32:16+00:00,1.11138,1.1111700000000002,0.00020999999999982144,3139.17,3139.369,-0.19900000000006912
5,5,"And with a strong household sector and supportive monetary and financial conditions, we expect moderate growth to continue.",-1,0.9613110423088074,2019-12-11 19:32:15.560000+00:00,2019-12-11 19:32:16+00:00,2019-12-11 19:32:23+00:00,1.11136,1.11143,-7.00000000000145e-05,3139.17,3139.17,0.0
6,6,"As seen from FOMC participants’ most recent projections, the median expectation for real GDP growth slows slightly over the next few years but remains near 2 percent.",0,0.990236222743988,2019-12-11 19:32:23+00:00,2019-12-11 19:32:23+00:00,2019-12-11 19:32:35+00:00,1.11124,1.11135,-0.0001100000000000545,3139.17,3139.17,0.0
7,7,"The unemployment rate has been near half-century lows for well more than a year, and the pace of job gains remains solid.",1,0.8125091791152954,2019-12-11 19:32:35.440000+00:00,2019-12-11 19:32:35+00:00,2019-12-11 19:32:51+00:00,1.1111,1.11118,-8.000000000008001e-05,3138.869,3139.17,-0.3009999999999309
8,8,Employment gains have been broad based across all racial and ethnic groups and all levels of education.,1,0.8754162788391113,2019-12-11 19:32:50.880000+00:00,2019-12-11 19:32:51+00:00,2019-12-11 19:33:10+00:00,1.111,1.11103,-2.999999999997449e-05,3138.869,3138.869,0.0
9,9,These developments underscore for us the importance of sustaining the expansion so that the strong job market reaches more of those left behind.,-1,0.9544113874435424,2019-12-11 19:33:09.680000+00:00,2019-12-11 19:33:10+00:00,2019-12-11 19:33:18+00:00,1.111,1.111,0.0,3138.869,3138.869,0.0
