,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,1.720,Good afternoon.,CHAIR POWELL.,2021-12-15 19:30:00+00:00,2021-12-15 19:30:00+00:00,2021-12-15 19:30:02+00:00,1.12308,1.12308,0.0,4639.139,4639.139,0.0
1,1.720,12.680,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us:  maximum employment and price stability.",CHAIR POWELL.,2021-12-15 19:30:01.720000+00:00,2021-12-15 19:30:02+00:00,2021-12-15 19:30:13+00:00,1.1232700000000002,1.12315,0.00012000000000012001,4639.6990000000005,4639.745,-0.04599999999936699
2,12.680,28.400,"Today, in support of these goals, the Federal Open Market Committee kept interest rates near zero and updated its assessment of the progress that the economy has made toward the criteria specified in the Committee’s forward guidance for interest rates.",CHAIR POWELL.,2021-12-15 19:30:12.680000+00:00,2021-12-15 19:30:13+00:00,2021-12-15 19:30:28+00:00,1.1233,1.1232700000000002,2.9999999999752447e-05,4639.651,4639.536,0.11499999999978172
3,28.400,37.680,"In addition, in light of the strengthening labor market and elevated inflation pressures, we decided to speed up the reductions in our asset purchases.",CHAIR POWELL.,2021-12-15 19:30:28.400000+00:00,2021-12-15 19:30:28+00:00,2021-12-15 19:30:38+00:00,1.1232700000000002,1.12334,-6.999999999979245e-05,4639.854,4639.834000000001,0.019999999999527063
4,37.680,50.480,"As I will explain, economic developments and changes in the outlook warrant this evolution of monetary policy, which will continue to provide appropriate support for the economy.",CHAIR POWELL.,2021-12-15 19:30:37.680000+00:00,2021-12-15 19:30:38+00:00,2021-12-15 19:30:50+00:00,1.12333,1.12326,7.00000000000145e-05,4638.642,4639.648,-1.0060000000003129
5,50.480,60.040,"Economic activity is on track to expand at a robust pace this year, reflecting progress on vaccinations and the reopening of the economy.",CHAIR POWELL.,2021-12-15 19:30:50.480000+00:00,2021-12-15 19:30:50+00:00,2021-12-15 19:31:00+00:00,1.12331,1.12334,-2.999999999997449e-05,4639.251,4638.645,0.6059999999997672
6,60.040,70.400,"Aggregate demand remains very strong, buoyed by fiscal and monetary policy support and the healthy financial positions of households and businesses.",CHAIR POWELL.,2021-12-15 19:31:00.040000+00:00,2021-12-15 19:31:00+00:00,2021-12-15 19:31:10+00:00,1.12323,1.12331,-8.000000000008001e-05,4641.848,4639.833,2.0150000000003274
7,70.400,80.280,"The rise in COVID cases in recent weeks, along with the emergence of the Omicron variant, pose[s] risks to the outlook.",CHAIR POWELL.,2021-12-15 19:31:10.400000+00:00,2021-12-15 19:31:10+00:00,2021-12-15 19:31:20+00:00,1.12308,1.12315,-7.00000000000145e-05,4642.146,4642.854,-0.7080000000005384
8,80.280,88.200,"Notwithstanding the effects of the virus and supply constraints, FOMC participants continue to foresee rapid growth.",CHAIR POWELL.,2021-12-15 19:31:20.280000+00:00,2021-12-15 19:31:20+00:00,2021-12-15 19:31:28+00:00,1.1230600000000002,1.12303,3.0000000000196536e-05,4644.836,4642.1990000000005,2.6369999999997162
9,88.200,99.760,"As shown in our Summary of Economic Projections (SEP), the median projection for real GDP growth stands at 5.5 percent this year and 4 percent next year.",CHAIR POWELL.,2021-12-15 19:31:28.200000+00:00,2021-12-15 19:31:28+00:00,2021-12-15 19:31:40+00:00,1.123,1.12305,-5.0000000000105516e-05,4641.633,4644.651,-3.018000000000029
