,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,18.720,Good afternoon.,CHAIR YELLEN.,2014-12-17 19:30:00+00:00,2014-12-17 19:30:00+00:00,2014-12-17 19:30:19+00:00,1.24424,1.2441600000000002,7.999999999985796e-05,2006.562,2005.575,0.9869999999998527
1,18.720,28.160,The Federal Open Market Committee concluded its last meeting of the year earlier today.,CHAIR YELLEN.,2014-12-17 19:30:18.720000+00:00,2014-12-17 19:30:19+00:00,2014-12-17 19:30:28+00:00,1.24409,1.24424,-0.0001500000000000945,2006.366,2006.562,-0.1959999999999127
2,28.160,82.320,"As indicated in our policy statement, the FOMC “reaffirmed its view that the current 0 to ¼ percent target range for the federal funds rate remains appropriate.”  The Committee also updated its forward guidance for the federal funds rate, indicating that “the Committee judges that it can be patient in beginning to normalize the stance of monetary policy.”  This new language does not represent a change in our policy intentions and is fully consistent with our previous guidance, which stated that it likely will be appropriate to maintain the current target range for the federal funds rate for a considerable time after the end of our asset purchase program.",CHAIR YELLEN.,2014-12-17 19:30:28.160000+00:00,2014-12-17 19:30:28+00:00,2014-12-17 19:31:22+00:00,1.244,1.24412,-0.00011999999999989797,2005.596,2006.556,-0.9600000000000364
3,82.320,97.720,"But with that program having ended in October, and the economy continuing to make progress toward our objectives, the Committee judged that some modification to our guidance is appropriate at this time.",CHAIR YELLEN.,2014-12-17 19:31:22.320000+00:00,2014-12-17 19:31:22+00:00,2014-12-17 19:31:38+00:00,1.24393,1.2440700000000002,-0.00014000000000025103,2005.567,2005.596,-0.028999999999996362
4,97.720,107.760,"I will have more to say about our policy decisions in a moment, but first let me review recent economic developments and the outlook.",CHAIR YELLEN.,2014-12-17 19:31:37.720000+00:00,2014-12-17 19:31:38+00:00,2014-12-17 19:31:48+00:00,1.24373,1.24374,-1.0000000000065512e-05,2004.075,2005.361,-1.2860000000000582
5,107.760,115.720,"In the labor market, progress continues toward the FOMC’s objective of maximum employment.",CHAIR YELLEN.,2014-12-17 19:31:47.760000+00:00,2014-12-17 19:31:48+00:00,2014-12-17 19:31:56+00:00,1.24368,1.2436200000000002,5.999999999972694e-05,2003.978,2003.574,0.40399999999999636
6,115.720,133.720,"The pace of job growth has been strong recently, with job gains averaging nearly 280,000 per month over the past 3 months; over the past 12 months, job gains averaged nearly 230,000 per month.",CHAIR YELLEN.,2014-12-17 19:31:55.720000+00:00,2014-12-17 19:31:56+00:00,2014-12-17 19:32:14+00:00,1.2431200000000002,1.24363,-0.0005099999999997884,2002.178,2003.582,-1.4039999999999964
7,133.720,144.920,"The unemployment rate was 5.8 percent in November, three-tenths lower than the latest reading available at the time of the September FOMC meeting.",CHAIR YELLEN.,2014-12-17 19:32:13.720000+00:00,2014-12-17 19:32:14+00:00,2014-12-17 19:32:25+00:00,1.2431,1.24331,-0.00020999999999982144,2000.882,2001.554,-0.6720000000000255
8,144.920,155.320,"Broader measures of labor market utilization have shown similar improvement, and the labor force participation rate has leveled out.",CHAIR YELLEN.,2014-12-17 19:32:24.920000+00:00,2014-12-17 19:32:25+00:00,2014-12-17 19:32:35+00:00,1.24366,1.24294,0.0007200000000000539,2001.88,2000.453,1.4270000000001346
9,155.320,184.200,"As noted in the FOMC statement, “underutilization of labor resources continues to diminish.”  Even so, there is room for further improvement, with too many people full-time work, and too many who have given up searching for a job but would likely do so if the labor market were stronger.",CHAIR YELLEN.,2014-12-17 19:32:35.320000+00:00,2014-12-17 19:32:35+00:00,2014-12-17 19:33:04+00:00,1.24326,1.2436200000000002,-0.000360000000000138,2003.373,2002.062,1.3110000000001492
10,184.200,193.720,The Committee continues to see sufficient underlying strength in the economy to support ongoing improvement in the labor market.,CHAIR YELLEN.,2014-12-17 19:33:04.200000+00:00,2014-12-17 19:33:04+00:00,2014-12-17 19:33:14+00:00,1.24316,1.24313,2.999999999997449e-05,2003.765,2003.367,0.39800000000013824
11,193.720,203.400,"Real GDP looks to have increased robustly in the third quarter, reflecting solid consumption and investment spending.",CHAIR YELLEN.,2014-12-17 19:33:13.720000+00:00,2014-12-17 19:33:14+00:00,2014-12-17 19:33:23+00:00,1.24335,1.24316,0.00018999999999991246,2003.872,2003.554,0.31799999999998363
12,203.400,223.400,"Smoothing through the quarterly ups and downs earlier this year, real GDP expanded around 2½ percent over the four quarters ending in the third quarter, and the available indicators suggest that economic growth is running at roughly that pace in the current quarter.",CHAIR YELLEN.,2014-12-17 19:33:23.400000+00:00,2014-12-17 19:33:23+00:00,2014-12-17 19:33:43+00:00,1.24251,1.24343,-0.0009200000000000319,2002.886,2004.098,-1.211999999999989
13,223.400,229.440,The Committee continues to expect a moderate pace of growth going forward.,CHAIR YELLEN.,2014-12-17 19:33:43.400000+00:00,2014-12-17 19:33:43+00:00,2014-12-17 19:33:49+00:00,1.24248,1.24254,-5.999999999994898e-05,2003.382,2002.858,0.5240000000001146
14,229.440,243.880,"Inflation has continued to run below the Committee’s 2 percent objective, and the recent sizable declines in oil prices will likely hold down overall inflation in the near term.",CHAIR YELLEN.,2014-12-17 19:33:49.440000+00:00,2014-12-17 19:33:49+00:00,2014-12-17 19:34:04+00:00,1.24235,1.2423700000000002,-2.0000000000131024e-05,2004.066,2003.382,0.6839999999999691
15,243.880,260.480,"But as the effects of these oil price declines and other transitory factors dissipate and as resource utilization continues to rise, the Committee expects inflation to move gradually back toward its objective.",CHAIR YELLEN.,2014-12-17 19:34:03.880000+00:00,2014-12-17 19:34:04+00:00,2014-12-17 19:34:20+00:00,1.24266,1.2425000000000002,0.00015999999999993797,2004.382,2004.567,-0.18499999999994543
16,260.480,269.920,"In making this forecast, the Committee is mindful of the recent declines in market-based measures of inflation compensation.",CHAIR YELLEN.,2014-12-17 19:34:20.480000+00:00,2014-12-17 19:34:20+00:00,2014-12-17 19:34:30+00:00,1.24251,1.24262,-0.0001100000000000545,2004.383,2004.58,-0.19699999999988904
17,269.920,282.080,"At this point, the Committee views these movements as likely to prove transitory, and survey-based measures of longer-term inflation expectations have remained stable.",CHAIR YELLEN.,2014-12-17 19:34:29.920000+00:00,2014-12-17 19:34:30+00:00,2014-12-17 19:34:42+00:00,1.24215,1.24229,-0.00013999999999980695,2004.583,2004.385,0.19800000000009277
18,282.080,287.960,"That said, developments in this area obviously bear close watching.",CHAIR YELLEN.,2014-12-17 19:34:42.080000+00:00,2014-12-17 19:34:42+00:00,2014-12-17 19:34:48+00:00,1.24213,1.24214,-1.0000000000065512e-05,2004.088,2004.459,-0.3710000000000946
19,287.960,298.200,This outlook is reflected in the individual economic projections submitted in conjunction with this meeting by the FOMC participants.,CHAIR YELLEN.,2014-12-17 19:34:47.960000+00:00,2014-12-17 19:34:48+00:00,2014-12-17 19:34:58+00:00,1.24205,1.24221,-0.00015999999999993797,2004.853,2004.577,0.2760000000000673
20,298.200,307.200,"As always, each participant’s projections are conditioned on his or her own view of appropriate monetary policy.",CHAIR YELLEN.,2014-12-17 19:34:58.200000+00:00,2014-12-17 19:34:58+00:00,2014-12-17 19:35:07+00:00,1.24203,1.2418,0.00022999999999995246,2005.362,2004.853,0.5090000000000146
21,307.200,333.120,"The central tendency of the unemployment rate projections is slightly lower than in the September projections and now stands at 5.2 to 5.3 percent at the end of next year, in line with its estimated longer-run normal the course of 2016 and 2017.",CHAIR YELLEN.,2014-12-17 19:35:07.200000+00:00,2014-12-17 19:35:07+00:00,2014-12-17 19:35:33+00:00,1.24224,1.24205,0.00018999999999991246,2005.986,2004.877,1.109000000000151
22,333.120,348.080,"The central tendency of the projections for real GDP growth is 2.3 to 2.4 percent for 2014, up a bit from the September projections.",CHAIR YELLEN.,2014-12-17 19:35:33.120000+00:00,2014-12-17 19:35:33+00:00,2014-12-17 19:35:48+00:00,1.24212,1.24234,-0.000220000000000109,2006.392,2006.352,0.03999999999996362
23,348.080,360.320,"Over the next three years, the projections for real GDP growth run somewhat above the estimates of longer-run normal growth.",CHAIR YELLEN.,2014-12-17 19:35:48.080000+00:00,2014-12-17 19:35:48+00:00,2014-12-17 19:36:00+00:00,1.24211,1.24221,-9.999999999998899e-05,2006.058,2006.069,-0.010999999999967258
24,360.320,375.880,"Finally, although FOMC participants project inflation in the near term to be lower on account of the decline in energy prices, they continue to see inflation moving gradually back toward 2 percent.",CHAIR YELLEN.,2014-12-17 19:36:00.320000+00:00,2014-12-17 19:36:00+00:00,2014-12-17 19:36:16+00:00,1.24192,1.24204,-0.00012000000000012001,2005.556,2006.068,-0.5119999999999436
25,375.880,388.240,"The central tendency of the inflation projections is 1.0 to 1.6 percent next year, rising to 1.8 to 2.0 percent in 2017.",CHAIR YELLEN.,2014-12-17 19:36:15.880000+00:00,2014-12-17 19:36:16+00:00,2014-12-17 19:36:28+00:00,1.24202,1.24194,7.999999999985796e-05,2005.36,2005.357,0.0029999999999290594
26,388.240,424.840,"As I noted earlier, the Committee “reaffirmed its view that the current 0 to ¼ percent target range for the federal funds rate remains appropriate.”  Regarding forward guidance for the federal funds rate, our October statement indicated that it likely would be appropriate to maintain the current target range for the federal funds rate for a considerable time following the end of our asset purchase program, especially if projected inflation continues to run below the Committee’s 2 percent longer-run goal.",CHAIR YELLEN.,2014-12-17 19:36:28.240000+00:00,2014-12-17 19:36:28+00:00,2014-12-17 19:37:05+00:00,1.24264,1.24239,0.00024999999999986144,2007.366,2005.571,1.7950000000000728
