,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,21.960,Good afternoon.,CHAIR YELLEN.,2015-03-18 18:30:00+00:00,2015-03-18 18:30:00+00:00,2015-03-18 18:30:22+00:00,1.07584,1.07512,0.0007199999999998319,2092.708,2092.49,0.21800000000030195
1,21.960,34.640,"As you know, the Federal Open Market Committee this afternoon reaffirmed the current 0 to ¼ percent target range for the federal funds rate.",CHAIR YELLEN.,2015-03-18 18:30:21.960000+00:00,2015-03-18 18:30:22+00:00,2015-03-18 18:30:35+00:00,1.07599,1.07584,0.0001500000000000945,2093.273,2093.022,0.2510000000002037
2,34.640,46.920,"We also updated our forward guidance, indicating that an increase in the target range for the federal funds rate remains unlikely at our next meeting in April.",CHAIR YELLEN.,2015-03-18 18:30:34.640000+00:00,2015-03-18 18:30:35+00:00,2015-03-18 18:30:47+00:00,1.0772000000000002,1.07653,0.0006700000000001705,2091.973,2093.06,-1.086999999999989
3,46.920,60.800,"With continued improvement in economic conditions, however, we do not want to rule out the possibility that an increase in the target range could be warranted at subsequent meetings.",CHAIR YELLEN.,2015-03-18 18:30:46.920000+00:00,2015-03-18 18:30:47+00:00,2015-03-18 18:31:01+00:00,1.0767700000000002,1.0772000000000002,-0.00042999999999993044,2092.065,2091.986,0.07900000000017826
4,60.800,73.600,"Let me emphasize, however, that the timing of the initial increase in the target range will depend on the Committee’s assessment of incoming information.",CHAIR YELLEN.,2015-03-18 18:31:00.800000+00:00,2015-03-18 18:31:01+00:00,2015-03-18 18:31:14+00:00,1.07698,1.07708,-9.999999999998899e-05,2092.294,2092.996,-0.7020000000002256
5,73.600,83.440,Today’s modification of our guidance should not be interpreted to mean that we have decided on the timing of that increase.,CHAIR YELLEN.,2015-03-18 18:31:13.600000+00:00,2015-03-18 18:31:14+00:00,2015-03-18 18:31:23+00:00,1.0773,1.07716,0.000140000000000029,2092.088,2092.173,-0.08499999999958163
6,83.440,95.320,"In other words, just because we removed the word “patient” from the statement doesn’t mean we are going to be impatient.",CHAIR YELLEN.,2015-03-18 18:31:23.440000+00:00,2015-03-18 18:31:23+00:00,2015-03-18 18:31:35+00:00,1.07659,1.07734,-0.0007500000000000284,2092.27,2091.988,0.2820000000001528
7,95.320,112.760,"Moreover, even after the initial increase in the target funds rate, our policy is likely to remain highly accommodative to support continued progress toward our objectives of maximum employment and 2 percent inflation.",CHAIR YELLEN.,2015-03-18 18:31:35.320000+00:00,2015-03-18 18:31:35+00:00,2015-03-18 18:31:53+00:00,1.0761500000000002,1.0768,-0.0006499999999998174,2092.384,2092.268,0.11599999999998545
8,112.760,126.160,"I’ll come back to today’s policy decisions in a few moments, but first I would like to review economic developments and the outlook, which formed the basis for our policy decisions.",CHAIR YELLEN.,2015-03-18 18:31:52.760000+00:00,2015-03-18 18:31:53+00:00,2015-03-18 18:32:06+00:00,1.07779,1.07619,0.0016000000000000458,2093.243,2092.481,0.7619999999997162
9,126.160,133.400,We have seen continued progress toward our objective of maximum employment.,CHAIR YELLEN.,2015-03-18 18:32:06.160000+00:00,2015-03-18 18:32:06+00:00,2015-03-18 18:32:13+00:00,1.07833,1.07799,0.00034000000000000696,2094.268,2093.799,0.46900000000005093
