,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,5.600,Good afternoon.,CHAIR POWELL.,2021-01-27 19:30:00+00:00,2021-01-27 19:30:00+00:00,2021-01-27 19:30:06+00:00,1.21083,1.2107,0.00012999999999996348,3770.236,3770.448,-0.21199999999998909
1,5.600,15.120,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us:  maximum employment and price stability.",CHAIR POWELL.,2021-01-27 19:30:05.600000+00:00,2021-01-27 19:30:06+00:00,2021-01-27 19:30:15+00:00,1.21083,1.2108,2.999999999997449e-05,3771.436,3770.433,1.0030000000001564
2,15.120,29.680,"Since the beginning of the pandemic, we have taken forceful actions to provide relief and stability, to ensure that the recovery will be as strong as possible, and to limit lasting damage to the economy.",CHAIR POWELL.,2021-01-27 19:30:15.120000+00:00,2021-01-27 19:30:15+00:00,2021-01-27 19:30:30+00:00,1.21069,1.21079,-9.999999999998899e-05,3769.939,3770.933,-0.9940000000001419
3,29.680,37.560,Today my colleagues on the FOMC and I kept interest rates near zero and maintained our sizable asset purchases.,CHAIR POWELL.,2021-01-27 19:30:29.680000+00:00,2021-01-27 19:30:30+00:00,2021-01-27 19:30:38+00:00,1.21063,1.21066,-2.999999999997449e-05,3768.939,3768.799,0.13999999999987267
4,37.560,51.040,"These measures, along with our strong guidance on interest rates and our balance sheet, will ensure that monetary policy will continue to deliver powerful support to the economy until the recovery is complete.",CHAIR POWELL.,2021-01-27 19:30:37.560000+00:00,2021-01-27 19:30:38+00:00,2021-01-27 19:30:51+00:00,1.21066,1.21066,0.0,3769.754,3769.948,-0.19399999999995998
5,51.040,56.560,The path of the economy continues to depend significantly on the course of the virus.,CHAIR POWELL.,2021-01-27 19:30:51.040000+00:00,2021-01-27 19:30:51+00:00,2021-01-27 19:30:57+00:00,1.2107200000000002,1.21067,5.000000000032756e-05,3770.436,3769.799,0.637000000000171
6,56.560,70.200,"A resurgence in recent months in COVID-19 cases, hospitalizations, and deaths is causing great hardship for millions of Americans and is weighing on economic activity and job creation.",CHAIR POWELL.,2021-01-27 19:30:56.560000+00:00,2021-01-27 19:30:57+00:00,2021-01-27 19:31:10+00:00,1.21073,1.2107200000000002,9.999999999843467e-06,3771.439,3770.736,0.7029999999999745
7,70.200,86.880,"Following a sharp rebound in economic activity last summer, the pace of the recovery has moderated in recent months, with the weakness concentrated in the sectors of the economy most adversely affected by the resurgence of the virus and by greater social distancing.",CHAIR POWELL.,2021-01-27 19:31:10.200000+00:00,2021-01-27 19:31:10+00:00,2021-01-27 19:31:27+00:00,1.21069,1.21074,-4.999999999988347e-05,3769.933,3770.936,-1.0030000000001564
8,86.880,95.840,"Household spending on services remains low, especially in sectors that typically require people to gather closely, including travel and hospitality.",CHAIR POWELL.,2021-01-27 19:31:26.880000+00:00,2021-01-27 19:31:27+00:00,2021-01-27 19:31:36+00:00,1.21069,1.21068,1.0000000000065512e-05,3769.999,3770.299,-0.3000000000001819
9,95.840,102.280,And household spending on goods has moderated following earlier large gains.,CHAIR POWELL.,2021-01-27 19:31:35.840000+00:00,2021-01-27 19:31:36+00:00,2021-01-27 19:31:42+00:00,1.21066,1.21069,-2.999999999997449e-05,3768.742,3769.899,-1.156999999999698
