,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,23.040,Good afternoon.,CHAIR YELLEN.,2014-03-19 18:30:00+00:00,2014-03-19 18:30:00+00:00,2014-03-19 18:30:23+00:00,1.38502,1.38552,-0.000500000000000167,1868.664,1868.184,0.4800000000000182
1,23.040,31.480,I am pleased to join you for the first of my post-FOMC press conferences.,CHAIR YELLEN.,2014-03-19 18:30:23.040000+00:00,2014-03-19 18:30:23+00:00,2014-03-19 18:30:31+00:00,1.38523,1.3852,2.999999999997449e-05,1868.673,1868.673,0.0
2,31.480,45.320,"Like Chairman Bernanke before me, I appreciate the opportunity these press conferences afford to explain the decisions of the FOMC and respond to your questions.",CHAIR YELLEN.,2014-03-19 18:30:31.480000+00:00,2014-03-19 18:30:31+00:00,2014-03-19 18:30:45+00:00,1.38488,1.38511,-0.00022999999999995246,1868.659,1868.673,-0.013999999999896318
3,45.320,50.840,The Federal Open Market Committee concluded a two-day meeting earlier today.,CHAIR YELLEN.,2014-03-19 18:30:45.320000+00:00,2014-03-19 18:30:45+00:00,2014-03-19 18:30:51+00:00,1.38454,1.3845,4.0000000000040004e-05,1868.659,1868.659,0.0
4,50.840,62.040,"As you already know from our statement, the Committee decided to make another modest reduction in the pace of its purchases of longer-term securities.",CHAIR YELLEN.,2014-03-19 18:30:50.840000+00:00,2014-03-19 18:30:51+00:00,2014-03-19 18:31:02+00:00,1.3847,1.38454,0.00015999999999993797,1868.962,1868.659,0.3029999999998836
5,62.040,69.560,The Committee also updated its guidance regarding the likely future path of the short-term interest rates.,CHAIR YELLEN.,2014-03-19 18:31:02.040000+00:00,2014-03-19 18:31:02+00:00,2014-03-19 18:31:10+00:00,1.3846200000000002,1.38468,-5.999999999972694e-05,1868.692,1868.692,0.0
6,69.560,96.200,"As I’ll explain more fully in a moment, this change in our guidance does not indicate any change in the Committee’s policy intentions as set forth in its recent statements; rather, the change is meant to clarify how the Committee anticipates policy evolving after the unemployment rate declines below 6½ percent.",CHAIR YELLEN.,2014-03-19 18:31:09.560000+00:00,2014-03-19 18:31:10+00:00,2014-03-19 18:31:36+00:00,1.3856000000000002,1.3845500000000002,0.0010499999999999954,1868.488,1868.692,-0.2039999999999509
7,96.200,101.720,Let me explain the economic outlook that underlies these actions.,CHAIR YELLEN.,2014-03-19 18:31:36.200000+00:00,2014-03-19 18:31:36+00:00,2014-03-19 18:31:42+00:00,1.38538,1.38554,-0.00015999999999993797,1868.683,1868.488,0.19499999999993634
8,101.720,117.760,"Despite some softer recent data, the FOMC’s outlook for continued progress toward our goals of maximum employment and inflation returning to 2 percent remains broadly unchanged.",CHAIR YELLEN.,2014-03-19 18:31:41.720000+00:00,2014-03-19 18:31:42+00:00,2014-03-19 18:31:58+00:00,1.38504,1.38538,-0.00034000000000000696,1868.995,1868.683,0.31199999999989814
9,117.760,129.520,Unusually harsh weather in January and February has made assessing the underlying strength of the economy especially challenging.,CHAIR YELLEN.,2014-03-19 18:31:57.760000+00:00,2014-03-19 18:31:58+00:00,2014-03-19 18:32:10+00:00,1.3849200000000002,1.38501,-8.999999999992347e-05,1869.694,1868.995,0.6990000000000691
10,129.520,150.600,"Broadly speaking, however, the spending and production data, while somewhat weaker than we had expected in January, are roughly in line with our expectations as of December, the last time Committee participants submitted economic projections.",CHAIR YELLEN.,2014-03-19 18:32:09.520000+00:00,2014-03-19 18:32:10+00:00,2014-03-19 18:32:31+00:00,1.38497,1.3848600000000002,0.00010999999999983245,1869.466,1870.076,-0.6100000000001273
11,150.600,156.880,"In contrast, labor market conditions have continued to improve.",CHAIR YELLEN.,2014-03-19 18:32:30.600000+00:00,2014-03-19 18:32:31+00:00,2014-03-19 18:32:37+00:00,1.38484,1.38499,-0.00014999999999987246,1869.466,1869.466,0.0
