,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,18.040,Good afternoon.,CHAIR YELLEN.,2016-03-16 18:30:00+00:00,2016-03-16 18:30:00+00:00,2016-03-16 18:30:18+00:00,1.11983,1.1194,0.0004300000000001525,2026.225,2025.556,0.668999999999869
1,18.040,29.080,Today the Federal Open Market Committee decided to maintain the target range for the federal funds rate at ¼ to ½ percent.,CHAIR YELLEN.,2016-03-16 18:30:18.040000+00:00,2016-03-16 18:30:18+00:00,2016-03-16 18:30:29+00:00,1.11963,1.11986,-0.0002300000000001745,2026.34,2026.285,0.05499999999983629
2,29.080,40.360,Our decision to keep this accommodative policy stance reflects both our assessment of the economic outlook and the risks associated with that outlook.,CHAIR YELLEN.,2016-03-16 18:30:29.080000+00:00,2016-03-16 18:30:29+00:00,2016-03-16 18:30:40+00:00,1.1196000000000002,1.11934,0.000260000000000149,2026.112,2026.488,-0.37599999999997635
3,40.360,64.960,"The Committee’s baseline expectations for economic activity, the labor market, and inflation have not changed much since December:  With appropriate monetary policy, we continue to expect moderate economic growth, further labor market improvement, and a return of inflation to our 2 percent objective in two to three years.",CHAIR YELLEN.,2016-03-16 18:30:40.360000+00:00,2016-03-16 18:30:40+00:00,2016-03-16 18:31:05+00:00,1.11961,1.11946,0.0001500000000000945,2026.747,2025.998,0.7490000000000236
4,64.960,71.280,"However, global economic and financial developments continue to pose risks.",CHAIR YELLEN.,2016-03-16 18:31:04.960000+00:00,2016-03-16 18:31:05+00:00,2016-03-16 18:31:11+00:00,1.1195700000000002,1.11955,2.0000000000131024e-05,2026.88,2026.985,-0.10499999999979082
5,71.280,79.760,"Against this backdrop, the Committee judged it prudent to maintain the current policy stance at today’s meeting.",CHAIR YELLEN.,2016-03-16 18:31:11.280000+00:00,2016-03-16 18:31:11+00:00,2016-03-16 18:31:20+00:00,1.11948,1.11954,-5.999999999994898e-05,2026.571,2026.852,-0.28100000000017644
6,79.760,89.200,"I will come back to our policy decision momentarily, but first let me review recent economic developments and the outlook.",CHAIR YELLEN.,2016-03-16 18:31:19.760000+00:00,2016-03-16 18:31:20+00:00,2016-03-16 18:31:29+00:00,1.11913,1.11938,-0.0002500000000000835,2026.149,2026.417,-0.2680000000000291
7,89.200,92.440,The labor market continues to strengthen.,CHAIR YELLEN.,2016-03-16 18:31:29.200000+00:00,2016-03-16 18:31:29+00:00,2016-03-16 18:31:32+00:00,1.11909,1.1192,-0.0001100000000000545,2026.23,2026.229,0.0009999999999763531
8,92.440,104.480,"Over the most recent three months, job gains averaged nearly 230,000 per month, similar to the pace experienced over the past year.",CHAIR YELLEN.,2016-03-16 18:31:32.440000+00:00,2016-03-16 18:31:32+00:00,2016-03-16 18:31:44+00:00,1.11883,1.11898,-0.0001500000000000945,2025.697,2026.217,-0.5200000000002092
9,104.480,117.240,"The unemployment rate was 4.9 percent in the first two months of the year, about in line with the median of FOMC participants’ estimates of its longer-run normal level.",CHAIR YELLEN.,2016-03-16 18:31:44.480000+00:00,2016-03-16 18:31:44+00:00,2016-03-16 18:31:57+00:00,1.1187,1.11894,-0.00024000000000001798,2025.559,2025.602,-0.04300000000012005
10,117.240,133.800,A broader measure of unemployment that includes individuals who want and are available to work but have not actively searched recently and people who are working part time but would rather work full time has continued to improve.,CHAIR YELLEN.,2016-03-16 18:31:57.240000+00:00,2016-03-16 18:31:57+00:00,2016-03-16 18:32:14+00:00,1.11828,1.1186,-0.000320000000000098,2025.891,2025.575,0.3160000000000309
11,133.800,148.000,"Of note, the labor force participation rate has turned up noticeably since the fall, with more people working or actively looking for work as the prospects for finding jobs have improved.",CHAIR YELLEN.,2016-03-16 18:32:13.800000+00:00,2016-03-16 18:32:14+00:00,2016-03-16 18:32:28+00:00,1.11764,1.11824,-0.0005999999999999339,2025.462,2025.851,-0.3890000000001237
12,148.000,160.800,"But there is still room for improvement:  Involuntary part-time employment remains somewhat elevated, and wage growth has yet to show a sustained pickup.",CHAIR YELLEN.,2016-03-16 18:32:28+00:00,2016-03-16 18:32:28+00:00,2016-03-16 18:32:41+00:00,1.11756,1.1176,-3.999999999981796e-05,2025.127,2025.221,-0.09400000000005093
13,160.800,172.520,growth appears to have picked up from the modest pace seen in the fourth quarter of last year.,CHAIR YELLEN.,2016-03-16 18:32:40.800000+00:00,2016-03-16 18:32:41+00:00,2016-03-16 18:32:53+00:00,1.11787,1.11756,0.00030999999999981043,2025.023,2025.181,-0.15800000000012915
14,172.520,182.720,"Household spending is expanding at a moderate rate, supported by continued job gains and increases in inflation-adjusted incomes.",CHAIR YELLEN.,2016-03-16 18:32:52.520000+00:00,2016-03-16 18:32:53+00:00,2016-03-16 18:33:03+00:00,1.11764,1.1178,-0.00015999999999993797,2025.115,2024.885,0.2300000000000182
