,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,9.000,Good afternoon.,CHAIR POWELL.,2020-09-16 18:30:00+00:00,2020-09-16 18:30:00+00:00,2020-09-16 18:30:09+00:00,1.1822,1.18234,-0.000140000000000029,3422.552,3422.337,0.21500000000014552
1,9.000,22.200,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us—maximum employment and price stability.",CHAIR POWELL.,2020-09-16 18:30:09+00:00,2020-09-16 18:30:09+00:00,2020-09-16 18:30:22+00:00,1.18202,1.18212,-9.999999999998899e-05,3423.8340000000003,3422.837,0.9970000000002983
2,22.200,36.160,"Since the beginning of the pandemic, we have taken forceful actions to provide some relief and stability, to ensure that the recovery will be as strong as possible, and to limit lasting damage to the economy.",CHAIR POWELL.,2020-09-16 18:30:22.200000+00:00,2020-09-16 18:30:22+00:00,2020-09-16 18:30:36+00:00,1.18193,1.1819700000000002,-4.000000000026205e-05,3424.6,3423.543,1.056999999999789
3,36.160,49.120,"Today my colleagues on the Federal Open Market Committee and I made some important changes to our policy statement, including an update to our guidance for the likely path of our policy interest rate.",CHAIR POWELL.,2020-09-16 18:30:36.160000+00:00,2020-09-16 18:30:36+00:00,2020-09-16 18:30:49+00:00,1.18194,1.1819700000000002,-3.0000000000196536e-05,3425.355,3425.0550000000003,0.29999999999972715
4,49.120,61.400,"Guided by our new Statement on Longer-Run Goals and Monetary Policy Strategy that we announced a few weeks ago, these changes clarify our strong commitment over a longer time horizon.",CHAIR POWELL.,2020-09-16 18:30:49.120000+00:00,2020-09-16 18:30:49+00:00,2020-09-16 18:31:01+00:00,1.18221,1.18209,0.00011999999999989797,3424.855,3425.355,-0.5
5,61.400,68.720,"Before describing today’s policy actions, let me briefly review recent economic developments.",CHAIR POWELL.,2020-09-16 18:31:01.400000+00:00,2020-09-16 18:31:01+00:00,2020-09-16 18:31:09+00:00,1.18215,1.1821700000000002,-2.0000000000131024e-05,3424.4,3424.843,-0.44299999999975626
6,68.720,78.600,"Economic activity has picked up from its depressed second-quarter level, when much of the economy was shut down to stem the spread of the virus.",CHAIR POWELL.,2020-09-16 18:31:08.720000+00:00,2020-09-16 18:31:09+00:00,2020-09-16 18:31:19+00:00,1.18185,1.18213,-0.00027999999999983594,3423.3520000000003,3424.0550000000003,-0.7029999999999745
7,78.600,90.080,"With the reopening of many businesses and factories and fewer people withdrawing from social interactions, household spending looks to have recovered about three-quarters of its earlier decline.",CHAIR POWELL.,2020-09-16 18:31:18.600000+00:00,2020-09-16 18:31:19+00:00,2020-09-16 18:31:30+00:00,1.1819,1.18186,4.0000000000040004e-05,3421.9,3423.043,-1.143000000000029
8,90.080,99.000,"Nonetheless, spending on services that typically require people to gather closely, including travel and hospitality, is still quite weak.",CHAIR POWELL.,2020-09-16 18:31:30.080000+00:00,2020-09-16 18:31:30+00:00,2020-09-16 18:31:39+00:00,1.18183,1.18181,1.999999999990898e-05,3421.0550000000003,3422.046,-0.9909999999995307
9,99.000,112.640,"The recovery in household spending also likely owes to federal stimulus payments and expanded unemployment benefits, which provided substantial and timely support to household incomes.",CHAIR POWELL.,2020-09-16 18:31:39+00:00,2020-09-16 18:31:39+00:00,2020-09-16 18:31:53+00:00,1.18189,1.18181,8.000000000008001e-05,3421.6,3420.546,1.0540000000000873
10,112.640,121.520,"Activity in the housing sector has returned to its level at the beginning of the year, and we are starting to see signs of an improvement in business investment.",CHAIR POWELL.,2020-09-16 18:31:52.640000+00:00,2020-09-16 18:31:53+00:00,2020-09-16 18:32:02+00:00,1.18188,1.18185,2.999999999997449e-05,3422.052,3421.6,0.45200000000022555
