,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,6.840,Good afternoon.,CHAIR POWELL.,2021-06-16 18:30:00+00:00,2021-06-16 18:30:00+00:00,2021-06-16 18:30:07+00:00,1.20408,1.20419,-0.0001100000000000545,4215.642,4216.848,-1.206000000000131
1,6.840,14.800,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us:  maximum employment and price stability.",CHAIR POWELL.,2021-06-16 18:30:06.840000+00:00,2021-06-16 18:30:07+00:00,2021-06-16 18:30:15+00:00,1.2041,1.20401,8.999999999992347e-05,4214.339,4214.351,-0.011999999999716238
2,14.800,22.480,Today the Federal Open Market Committee kept interest rates near zero and maintained our asset purchases.,CHAIR POWELL.,2021-06-16 18:30:14.800000+00:00,2021-06-16 18:30:15+00:00,2021-06-16 18:30:22+00:00,1.2039,1.2041,-0.00019999999999997797,4213.336,4213.533,-0.19700000000011642
3,22.480,35.440,"These measures, along with our strong guidance on interest rates and on our balance sheet, will ensure that monetary policy will continue to deliver powerful support to the economy until the recovery is complete.",CHAIR POWELL.,2021-06-16 18:30:22.480000+00:00,2021-06-16 18:30:22+00:00,2021-06-16 18:30:35+00:00,1.20413,1.2038700000000002,0.0002599999999997049,4215.133,4213.151,1.981999999999971
4,35.440,43.480,"Widespread vaccinations, along with unprecedented fiscal policy actions, are also providing strong support to the recovery.",CHAIR POWELL.,2021-06-16 18:30:35.440000+00:00,2021-06-16 18:30:35+00:00,2021-06-16 18:30:43+00:00,1.20404,1.20398,5.999999999994898e-05,4214.833,4215.151,-0.318000000000211
5,43.480,54.200,"Indicators of economic activity and employment have continued to strengthen, and real GDP this year appears to be on track to post its fastest rate of increase in decades.",CHAIR POWELL.,2021-06-16 18:30:43.480000+00:00,2021-06-16 18:30:43+00:00,2021-06-16 18:30:54+00:00,1.20416,1.20395,0.00020999999999982144,4214.851,4214.6990000000005,0.15199999999913416
6,54.200,60.000,Much of this rapid growth reflects the continued bounceback in activity from depressed levels.,CHAIR POWELL.,2021-06-16 18:30:54.200000+00:00,2021-06-16 18:30:54+00:00,2021-06-16 18:31:00+00:00,1.20421,1.20419,1.999999999990898e-05,4215.351,4214.851,0.5
7,60.000,66.360,The sectors most adversely affected by the pandemic remain weak but have shown improvement.,CHAIR POWELL.,2021-06-16 18:31:00+00:00,2021-06-16 18:31:00+00:00,2021-06-16 18:31:06+00:00,1.20421,1.20425,-4.0000000000040004e-05,4215.351,4215.842000000001,-0.49100000000089494
8,66.360,75.600,"Household spending is rising at a rapid pace, boosted by the ongoing reopening of the economy, fiscal support, and accommodative financial conditions.",CHAIR POWELL.,2021-06-16 18:31:06.360000+00:00,2021-06-16 18:31:06+00:00,2021-06-16 18:31:16+00:00,1.20421,1.20414,7.00000000000145e-05,4214.651,4214.848,-0.19700000000011642
9,75.600,81.760,"The housing sector is strong, and business investment is increasing at a solid pace.",CHAIR POWELL.,2021-06-16 18:31:15.600000+00:00,2021-06-16 18:31:16+00:00,2021-06-16 18:31:22+00:00,1.20423,1.20426,-3.0000000000196536e-05,4214.654,4214.851,-0.19699999999920692
