,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,15.840,Good afternoon.,CHAIR YELLEN.,2016-06-15 18:30:00+00:00,2016-06-15 18:30:00+00:00,2016-06-15 18:30:16+00:00,1.12863,1.12846,0.00017000000000000348,2077.887,2078.968,-1.0809999999996762
1,15.840,26.840,"Today, the Federal Open Market Committee maintained the target range for the federal funds rate at ¼ to ½ percent.",CHAIR YELLEN.,2016-06-15 18:30:15.840000+00:00,2016-06-15 18:30:16+00:00,2016-06-15 18:30:27+00:00,1.1286200000000002,1.12861,1.0000000000287557e-05,2078.163,2078.324,-0.1610000000000582
2,26.840,36.680,This accommodative policy should support further progress toward our statutory objectives of maximum employment and price stability.,CHAIR YELLEN.,2016-06-15 18:30:26.840000+00:00,2016-06-15 18:30:27+00:00,2016-06-15 18:30:37+00:00,1.1286500000000002,1.12853,0.00012000000000012001,2079.076,2078.4970000000003,0.5789999999997235
3,36.680,51.480,"Based on the economic outlook, the Committee continues to anticipate that gradual increases in the federal funds rate over time are likely to be consistent with achieving and maintaining our objectives.",CHAIR YELLEN.,2016-06-15 18:30:36.680000+00:00,2016-06-15 18:30:37+00:00,2016-06-15 18:30:51+00:00,1.1289,1.12861,0.0002900000000001235,2078.952,2078.9570000000003,-0.005000000000109139
4,51.480,62.720,"However, recent economic indicators have been mixed, suggesting that our cautious approach to adjusting monetary policy remains appropriate.",CHAIR YELLEN.,2016-06-15 18:30:51.480000+00:00,2016-06-15 18:30:51+00:00,2016-06-15 18:31:03+00:00,1.1288200000000002,1.1289,-7.999999999985796e-05,2078.974,2078.953,0.021000000000185537
5,62.720,74.480,"As always, our policy is not on a preset course, and if the economic outlook shifts, the appropriate path of policy will shift correspondingly.",CHAIR YELLEN.,2016-06-15 18:31:02.720000+00:00,2016-06-15 18:31:03+00:00,2016-06-15 18:31:14+00:00,1.12904,1.12878,0.000260000000000149,2078.591,2078.851,-0.2600000000002183
6,74.480,83.200,"I will come back to our policy decision, but first I will review recent economic developments and the outlook.",CHAIR YELLEN.,2016-06-15 18:31:14.480000+00:00,2016-06-15 18:31:14+00:00,2016-06-15 18:31:23+00:00,1.12931,1.1290600000000002,0.00024999999999986144,2078.86,2078.574,0.2860000000000582
7,83.200,89.000,Economic growth was relatively weak late last year and early this year.,CHAIR YELLEN.,2016-06-15 18:31:23.200000+00:00,2016-06-15 18:31:23+00:00,2016-06-15 18:31:29+00:00,1.12928,1.1293,-1.999999999990898e-05,2078.828,2078.859,-0.03099999999994907
8,89.000,92.880,Some of the factors weighing on growth were expected.,CHAIR YELLEN.,2016-06-15 18:31:29+00:00,2016-06-15 18:31:29+00:00,2016-06-15 18:31:33+00:00,1.12915,1.12922,-6.999999999979245e-05,2078.723,2078.613,0.11000000000012733
9,92.880,102.840,"For example, exports have been soft, reflecting subdued foreign demand and the earlier appreciation of the dollar.",CHAIR YELLEN.,2016-06-15 18:31:32.880000+00:00,2016-06-15 18:31:33+00:00,2016-06-15 18:31:43+00:00,1.12924,1.12915,8.999999999992347e-05,2079.217,2078.387,0.8299999999999272
