,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,12.120,Good afternoon.,CHAIR YELLEN.,2015-12-16 19:30:00+00:00,2015-12-16 19:30:00+00:00,2015-12-16 19:30:12+00:00,1.09525,1.09468,0.0005699999999999594,2051.6670000000004,2052.672,-1.0049999999996544
1,12.120,28.280,"Earlier today, the Federal Open Market Committee decided to raise the target range for the federal funds rate by ¼ percentage point, bringing it to ¼ to ½ percent.",CHAIR YELLEN.,2015-12-16 19:30:12.120000+00:00,2015-12-16 19:30:12+00:00,2015-12-16 19:30:28+00:00,1.09488,1.09513,-0.00024999999999986144,2051.04,2051.331,-0.29100000000016735
2,28.280,45.800,This action marks the end of an extraordinary seven-year period during which the federal funds rate was held near zero to support the recovery of the economy from the worst financial crisis and recession since the Great Depression.,CHAIR YELLEN.,2015-12-16 19:30:28.280000+00:00,2015-12-16 19:30:28+00:00,2015-12-16 19:30:46+00:00,1.09565,1.09492,0.0007300000000001194,2049.4210000000003,2050.774,-1.3529999999996107
3,45.800,58.960,"It also recognizes the considerable progress that has been made toward restoring jobs, raising incomes, and easing the economic hardship of millions of Americans.",CHAIR YELLEN.,2015-12-16 19:30:45.800000+00:00,2015-12-16 19:30:46+00:00,2015-12-16 19:30:59+00:00,1.09541,1.09579,-0.00038000000000004697,2049.425,2049.08,0.34500000000025466
4,58.960,65.520,And it reflects the Committee’s confidence that the economy will continue to strengthen.,CHAIR YELLEN.,2015-12-16 19:30:58.960000+00:00,2015-12-16 19:30:59+00:00,2015-12-16 19:31:06+00:00,1.09491,1.09522,-0.00031000000000003247,2049.993,2049.455,0.5380000000000109
5,65.520,72.160,"The economic recovery has clearly come a long way, although it is not yet complete.",CHAIR YELLEN.,2015-12-16 19:31:05.520000+00:00,2015-12-16 19:31:06+00:00,2015-12-16 19:31:12+00:00,1.09554,1.09531,0.00022999999999995246,2049.929,2049.849,0.07999999999992724
6,72.160,81.440,"Room for further improvement in the labor market remains, and inflation continues to run below our longer-run objective.",CHAIR YELLEN.,2015-12-16 19:31:12.160000+00:00,2015-12-16 19:31:12+00:00,2015-12-16 19:31:21+00:00,1.0954000000000002,1.09553,-0.00012999999999974143,2051.23,2050.112,1.1179999999999382
7,81.440,101.160,"But with the economy performing well and expected to continue to do so, the Committee judged that a modest increase in the federal funds rate target is now appropriate, recognizing that even after this increase, monetary policy remains accommodative.",CHAIR YELLEN.,2015-12-16 19:31:21.440000+00:00,2015-12-16 19:31:21+00:00,2015-12-16 19:31:41+00:00,1.09493,1.09538,-0.00045000000000006146,2051.925,2051.073,0.8520000000003165
8,101.160,120.520,"As I will explain, the process of normalizing interest rates is likely to proceed gradually, although future policy actions will obviously depend on how the economy evolves relative to our objectives of maximum employment and 2 percent inflation.",CHAIR YELLEN.,2015-12-16 19:31:41.160000+00:00,2015-12-16 19:31:41+00:00,2015-12-16 19:32:01+00:00,1.09448,1.09472,-0.00024000000000001798,2053.28,2052.0460000000003,1.2339999999999236
9,120.520,138.760,"Since March, the Committee has stated that it would raise the target range for the federal funds rate when it had seen further improvement in the labor market and was reasonably confident that inflation would move back to its 2 percent objective over the medium term.",CHAIR YELLEN.,2015-12-16 19:32:00.520000+00:00,2015-12-16 19:32:01+00:00,2015-12-16 19:32:19+00:00,1.0945600000000002,1.09458,-1.999999999990898e-05,2053.203,2053.075,0.12800000000015643
