,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,4.720,"Good afternoon, everyone, and thanks for joining us.",CHAIR POWELL.,2020-06-10 18:30:00+00:00,2020-06-10 18:30:00+00:00,2020-06-10 18:30:05+00:00,1.14118,1.14107,0.0001100000000000545,3220.737,3220.255,0.4819999999999709
1,4.720,13.560,"Our country continues to face a difficult and challenging time, as the pandemic is causing tremendous hardship here in the United States and around the world.",CHAIR POWELL.,2020-06-10 18:30:04.720000+00:00,2020-06-10 18:30:05+00:00,2020-06-10 18:30:14+00:00,1.14123,1.14112,0.0001100000000000545,3218.8,3219.94,-1.1399999999998727
2,13.560,15.200,People have lost loved ones.,CHAIR POWELL.,2020-06-10 18:30:13.560000+00:00,2020-06-10 18:30:14+00:00,2020-06-10 18:30:15+00:00,1.14131,1.14135,-4.0000000000040004e-05,3218.946,3218.8,0.1459999999997308
3,15.200,18.280,Many millions have lost their jobs.,CHAIR POWELL.,2020-06-10 18:30:15.200000+00:00,2020-06-10 18:30:15+00:00,2020-06-10 18:30:18+00:00,1.14139,1.14135,3.999999999981796e-05,3219.2490000000003,3219.2490000000003,0.0
4,18.280,21.080,There is great uncertainty about the future.,CHAIR POWELL.,2020-06-10 18:30:18.280000+00:00,2020-06-10 18:30:18+00:00,2020-06-10 18:30:21+00:00,1.1412,1.1413,-9.999999999998899e-05,3218.755,3218.755,0.0
5,21.080,37.200,"At the Federal Reserve, we are strongly committed to using our tools to do whatever we can—and for as long as it takes—to provide some relief and stability, to ensure that the recovery will be as strong as possible, and to limit lasting damage to the economy.",CHAIR POWELL.,2020-06-10 18:30:21.080000+00:00,2020-06-10 18:30:21+00:00,2020-06-10 18:30:37+00:00,1.14077,1.14117,-0.00039999999999995595,3217.755,3217.946,-0.19099999999980355
6,37.200,41.520,The most important response to this crisis has come from our health-care workers.,CHAIR POWELL.,2020-06-10 18:30:37.200000+00:00,2020-06-10 18:30:37+00:00,2020-06-10 18:30:42+00:00,1.14083,1.14081,1.999999999990898e-05,3217.4490000000005,3217.755,-0.30599999999958527
7,41.520,51.640,"And on behalf of the Federal Reserve, let me express our sincere gratitude to those dedicated individuals who put themselves at risk, day after day, in service to others and to our nation.",CHAIR POWELL.,2020-06-10 18:30:41.520000+00:00,2020-06-10 18:30:42+00:00,2020-06-10 18:30:52+00:00,1.14109,1.14099,9.999999999998899e-05,3217.7490000000003,3217.7520000000004,-0.003000000000156433
8,51.640,60.760,Let me also thank the many other essential workers across the country who have helped meet our basic needs for goods and services in these difficult times.,CHAIR POWELL.,2020-06-10 18:30:51.640000+00:00,2020-06-10 18:30:52+00:00,2020-06-10 18:31:01+00:00,1.14122,1.14118,3.999999999981796e-05,3217.446,3217.7520000000004,-0.30600000000049477
9,60.760,69.000,The virus and the forceful measures taken to control its spread have induced a sharp decline in economic activity and a surge in job losses.,CHAIR POWELL.,2020-06-10 18:31:00.760000+00:00,2020-06-10 18:31:01+00:00,2020-06-10 18:31:09+00:00,1.14156,1.1413600000000002,0.00019999999999975593,3218.3,3217.943,0.3569999999999709
