,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,13.880,Good afternoon.,CHAIR YELLEN.,2017-09-20 18:30:00+00:00,2017-09-20 18:30:00+00:00,2017-09-20 18:30:14+00:00,1.18972,1.1903100000000002,-0.0005900000000000905,2498.63,2498.849,-0.21900000000005093
1,13.880,31.240,"At our meeting that concluded earlier today, my colleagues and I on the Federal Open Market Committee decided to maintain the target range for the federal funds rate at 1 to 1¼ percent.",CHAIR YELLEN.,2017-09-20 18:30:13.880000+00:00,2017-09-20 18:30:14+00:00,2017-09-20 18:30:31+00:00,1.18969,1.1896600000000002,2.9999999999752447e-05,2498.88,2498.719,0.1610000000000582
2,31.240,43.000,"This accommodative policy should support some further strengthening in the job market and a return to 2 percent inflation, consistent with our statutory objectives.",CHAIR YELLEN.,2017-09-20 18:30:31.240000+00:00,2017-09-20 18:30:31+00:00,2017-09-20 18:30:43+00:00,1.1897,1.18963,7.00000000000145e-05,2498.849,2498.6,0.24900000000025102
3,43.000,51.880,We also decided that in October we will begin the balance sheet normalization program that we outlined in June.,CHAIR YELLEN.,2017-09-20 18:30:43+00:00,2017-09-20 18:30:43+00:00,2017-09-20 18:30:52+00:00,1.18955,1.1896600000000002,-0.0001100000000000545,2498.599,2498.599,0.0
4,51.880,58.240,This program will reduce our securities holdings in a gradual and predictable manner.,CHAIR YELLEN.,2017-09-20 18:30:51.880000+00:00,2017-09-20 18:30:52+00:00,2017-09-20 18:30:58+00:00,1.18942,1.18959,-0.00017000000000000348,2498.719,2498.63,0.08899999999994179
5,58.240,66.160,"I’ll have more to say about these decisions shortly, but first I’ll review recent economic developments and the outlook.",CHAIR YELLEN.,2017-09-20 18:30:58.240000+00:00,2017-09-20 18:30:58+00:00,2017-09-20 18:31:06+00:00,1.1891200000000002,1.1892,-7.999999999985796e-05,2497.85,2498.63,-0.7800000000002001
6,66.160,76.920,"As we expected, and smoothing through some variation from quarter to quarter, economic activity has been rising moderately so far this year.",CHAIR YELLEN.,2017-09-20 18:31:06.160000+00:00,2017-09-20 18:31:06+00:00,2017-09-20 18:31:17+00:00,1.18914,1.18913,1.0000000000065512e-05,2497.599,2497.849,-0.25
7,76.920,82.040,Household spending has been supported by ongoing strength in the job market.,CHAIR YELLEN.,2017-09-20 18:31:16.920000+00:00,2017-09-20 18:31:17+00:00,2017-09-20 18:31:22+00:00,1.18873,1.18914,-0.00041000000000002146,2497.629,2497.599,0.02999999999974534
8,82.040,92.160,"Business investment has picked up, and exports have shown greater strength this year, in part reflecting improved economic conditions abroad.",CHAIR YELLEN.,2017-09-20 18:31:22.040000+00:00,2017-09-20 18:31:22+00:00,2017-09-20 18:31:32+00:00,1.189,1.18876,0.00024000000000001798,2498.349,2497.629,0.7200000000002547
9,92.160,100.160,"Overall, we expect that the economy will continue to expand at a moderate pace over the next few years.",CHAIR YELLEN.,2017-09-20 18:31:32.160000+00:00,2017-09-20 18:31:32+00:00,2017-09-20 18:31:40+00:00,1.18895,1.18901,-5.999999999994898e-05,2498.129,2498.379,-0.25
10,100.160,111.280,"In the third quarter, however, economic growth will be held down by the severe disruptions caused by Hurricanes Harvey, Irma, and Maria.",CHAIR YELLEN.,2017-09-20 18:31:40.160000+00:00,2017-09-20 18:31:40+00:00,2017-09-20 18:31:51+00:00,1.18879,1.1889,-0.0001100000000000545,2498.6,2498.13,0.4699999999997999
11,111.280,117.560,"As activity resumes and rebuilding gets under way, growth likely will bounce back.",CHAIR YELLEN.,2017-09-20 18:31:51.280000+00:00,2017-09-20 18:31:51+00:00,2017-09-20 18:31:58+00:00,1.18868,1.18876,-8.000000000008001e-05,2498.6,2498.6,0.0
12,117.560,132.600,"Based on past experience, these effects are unlikely to materially alter the course of the national economy beyond the next couple of quarters.",CHAIR YELLEN.,2017-09-20 18:31:57.560000+00:00,2017-09-20 18:31:58+00:00,2017-09-20 18:32:13+00:00,1.18864,1.1888200000000002,-0.00018000000000029104,2498.88,2498.6,0.2800000000002001
13,132.600,160.280,"Of course, for the families and communities that have been devastated by the storms, recovery will take time, and on behalf of the Federal Reserve, let me express our sympathy for in August—a solid rate of growth that remained well above estimates of the pace necessary to absorb new entrants to the labor force.",CHAIR YELLEN.,2017-09-20 18:32:12.600000+00:00,2017-09-20 18:32:13+00:00,2017-09-20 18:32:40+00:00,1.18873,1.18865,8.000000000008001e-05,2498.88,2498.629,0.2510000000002037
14,160.280,177.240,"We know from some timely indicators, such as initial claims for unemployment insurance, that the hurricanes severely disrupted the labor market in the affected areas, and payroll employment may be substantially affected in September.",CHAIR YELLEN.,2017-09-20 18:32:40.280000+00:00,2017-09-20 18:32:40+00:00,2017-09-20 18:32:57+00:00,1.18868,1.18873,-5.0000000000105516e-05,2498.85,2498.88,-0.03000000000020009
15,177.240,181.600,"However, such effects should unwind relatively quickly.",CHAIR YELLEN.,2017-09-20 18:32:57.240000+00:00,2017-09-20 18:32:57+00:00,2017-09-20 18:33:02+00:00,1.1887,1.1887200000000002,-2.0000000000131024e-05,2498.849,2498.879,-0.02999999999974534
16,181.600,195.800,"Meanwhile, the unemployment rate has stayed low in recent months and, at 4.4 percent in August, was modestly below the median of FOMC participants’ estimates of its longer-run normal level.",CHAIR YELLEN.,2017-09-20 18:33:01.600000+00:00,2017-09-20 18:33:02+00:00,2017-09-20 18:33:16+00:00,1.1884,1.18879,-0.0003900000000001125,2498.629,2498.849,-0.22000000000025466
17,195.800,204.080,"Participation in the labor force has changed little, both recently and over the past four years.",CHAIR YELLEN.,2017-09-20 18:33:15.800000+00:00,2017-09-20 18:33:16+00:00,2017-09-20 18:33:24+00:00,1.18846,1.18846,0.0,2498.629,2498.629,0.0
18,204.080,220.160,"Given the underlying downward trend in participation stemming largely from the aging of the U.S. population, a relatively steady participation rate is a further sign of improving conditions in the labor market.",CHAIR YELLEN.,2017-09-20 18:33:24.080000+00:00,2017-09-20 18:33:24+00:00,2017-09-20 18:33:40+00:00,1.18845,1.18825,0.00019999999999997797,2498.63,2498.629,0.0010000000002037268
