,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,21.000,Good afternoon.,CHAIR YELLEN.,2015-09-17 18:30:00+00:00,2015-09-17 18:30:00+00:00,2015-09-17 18:30:21+00:00,1.1376,1.13748,0.00011999999999989797,1998.991,1998.673,0.31799999999998363
1,21.000,34.240,"As you know from our policy statement released a short time ago, the Federal Open Market Committee reaffirmed the current 0 to ¼ percent target range for the federal funds rate.",CHAIR YELLEN.,2015-09-17 18:30:21+00:00,2015-09-17 18:30:21+00:00,2015-09-17 18:30:34+00:00,1.13742,1.13784,-0.0004199999999998649,1998.485,1998.697,-0.21199999999998909
2,34.240,49.120,"Since the Committee met in July, the pace of job gains has been solid, the unemployment rate has declined, and overall labor market conditions have continued to improve.",CHAIR YELLEN.,2015-09-17 18:30:34.240000+00:00,2015-09-17 18:30:34+00:00,2015-09-17 18:30:49+00:00,1.13776,1.13784,-7.999999999985796e-05,2000.197,1999.184,1.01299999999992
3,49.120,59.040,"Inflation, however, has continued to run below our longer-run objective, partly reflecting declines in energy and import prices.",CHAIR YELLEN.,2015-09-17 18:30:49.120000+00:00,2015-09-17 18:30:49+00:00,2015-09-17 18:30:59+00:00,1.13708,1.13752,-0.00043999999999999595,2000.686,2000.19,0.4959999999998672
4,59.040,75.240,"While we still expect that the downward pressure on inflation from these factors will fade over time, recent global economic and financial developments are likely to put further downward pressure on inflation in the near term.",CHAIR YELLEN.,2015-09-17 18:30:59.040000+00:00,2015-09-17 18:30:59+00:00,2015-09-17 18:31:15+00:00,1.13708,1.13687,0.00021000000000004349,1999.685,1999.734,-0.04899999999997817
5,75.240,88.160,These developments may also restrain U.S. activity somewhat but have not led at this point to a significant change in the Committee’s outlook for the U.S. economy.,CHAIR YELLEN.,2015-09-17 18:31:15.240000+00:00,2015-09-17 18:31:15+00:00,2015-09-17 18:31:28+00:00,1.1371,1.13728,-0.000180000000000069,1999.731,1999.667,0.06400000000007822
6,88.160,106.960,The Committee continues to anticipate that the first increase in the federal funds rate will be appropriate when it has seen some further improvement in the labor market and is reasonably confident that inflation will move back to its 2 percent objective over the medium term.,CHAIR YELLEN.,2015-09-17 18:31:28.160000+00:00,2015-09-17 18:31:28+00:00,2015-09-17 18:31:47+00:00,1.13776,1.13712,0.000640000000000196,2002.97,2000.193,2.7770000000000437
7,106.960,119.560,It remains the case that the Committee will determine the timing of the initial increase based on its assessment of the implications of incoming information for the economic outlook.,CHAIR YELLEN.,2015-09-17 18:31:46.960000+00:00,2015-09-17 18:31:47+00:00,2015-09-17 18:32:00+00:00,1.1381100000000002,1.13761,0.000500000000000167,2002.48,2003.178,-0.6980000000000928
8,119.560,142.640,I will note that the importance of the initial increase should not be overstated:  The stance of monetary policy will likely remain highly accommodative for quite some time after the initial increase in the federal funds rate in order to support continued progress toward our objectives of maximum employment and 2 percent inflation.,CHAIR YELLEN.,2015-09-17 18:31:59.560000+00:00,2015-09-17 18:32:00+00:00,2015-09-17 18:32:23+00:00,1.13781,1.1381100000000002,-0.000300000000000189,2002.697,2002.499,0.1979999999998654
9,142.640,152.160,"I will come back to today’s policy decision in a few moments, but first I would like to review recent economic developments and the outlook.",CHAIR YELLEN.,2015-09-17 18:32:22.640000+00:00,2015-09-17 18:32:23+00:00,2015-09-17 18:32:32+00:00,1.1380100000000002,1.138,1.0000000000287557e-05,2001.539,2001.985,-0.4459999999999127
10,152.160,173.280,"Smoothing through the quarterly volatility, U.S. real gross domestic product is estimated to have expanded at a 2¼ percent pace in the first half of the year, a notably stronger outcome than expected in June, when Committee participants had submitted economic projections.",CHAIR YELLEN.,2015-09-17 18:32:32.160000+00:00,2015-09-17 18:32:32+00:00,2015-09-17 18:32:53+00:00,1.1384200000000002,1.13814,0.00028000000000028,2003.474,2001.693,1.780999999999949
11,173.280,181.600,Continued job gains and increases in real disposable income have supported household spending.,CHAIR YELLEN.,2015-09-17 18:32:53.280000+00:00,2015-09-17 18:32:53+00:00,2015-09-17 18:33:02+00:00,1.1385200000000002,1.13848,4.000000000026205e-05,2003.284,2003.59,-0.30599999999981264
12,181.600,196.400,"Growth in business fixed investment was moderate, held down in part by a significant contraction in oil drilling activity as a result of the large drop in oil prices over the past year.",CHAIR YELLEN.,2015-09-17 18:33:01.600000+00:00,2015-09-17 18:33:02+00:00,2015-09-17 18:33:16+00:00,1.13856,1.13829,0.00026999999999999247,2002.452,2002.989,-0.5370000000000346
13,196.400,209.520,"Moreover, net exports were a substantial drag on GDP growth during the first half of the year, reflecting the earlier appreciation of the dollar and weaker foreign demand.",CHAIR YELLEN.,2015-09-17 18:33:16.400000+00:00,2015-09-17 18:33:16+00:00,2015-09-17 18:33:30+00:00,1.1387500000000002,1.13861,0.00014000000000025103,2001.982,2002.697,-0.7149999999999181
14,209.520,220.960,The Committee continues to expect a moderate pace of overall GDP growth even though the restraint from net exports is likely to persist for a time.,CHAIR YELLEN.,2015-09-17 18:33:29.520000+00:00,2015-09-17 18:33:30+00:00,2015-09-17 18:33:41+00:00,1.13867,1.1387200000000002,-5.0000000000105516e-05,2002.989,2002.163,0.8260000000000218
15,220.960,228.040,The labor market has shown further progress so far this year toward our objective of maximum employment.,CHAIR YELLEN.,2015-09-17 18:33:40.960000+00:00,2015-09-17 18:33:41+00:00,2015-09-17 18:33:48+00:00,1.13903,1.13884,0.00018999999999991246,2002.195,2002.995,-0.7999999999999545
16,228.040,233.520,"Over the past three months, job gains averaged 220,000 per month.",CHAIR YELLEN.,2015-09-17 18:33:48.040000+00:00,2015-09-17 18:33:48+00:00,2015-09-17 18:33:54+00:00,1.13921,1.13901,0.00019999999999997797,2001.993,2002.181,-0.18800000000010186
17,233.520,252.240,"The unemployment rate, at 5.1 percent in August, was down 0.4 percent from the latest reading available at the time of our June meeting, although that decline was accompanied by some reduction in the labor force participation rate over the same period.",CHAIR YELLEN.,2015-09-17 18:33:53.520000+00:00,2015-09-17 18:33:54+00:00,2015-09-17 18:34:12+00:00,1.13944,1.1392600000000002,0.00017999999999984695,2002.544,2001.988,0.55600000000004
18,252.240,268.960,A broader measure of unemployment that includes individuals who want and are available to work but have not actively searched recently and people who are working part time but would rather work full time has continued to improve.,CHAIR YELLEN.,2015-09-17 18:34:12.240000+00:00,2015-09-17 18:34:12+00:00,2015-09-17 18:34:29+00:00,1.13928,1.1394,-0.00011999999999989797,2001.693,2002.05,-0.3569999999999709
19,268.960,292.840,"That said, some cyclical weakness likely remains:  While the unemployment rate is close to most FOMC participants’ estimates of the longer-run normal level, the participation rate is still below estimates of its underlying trend, involuntary part-time employment remains elevated, and wage growth remains subdued.",CHAIR YELLEN.,2015-09-17 18:34:28.960000+00:00,2015-09-17 18:34:29+00:00,2015-09-17 18:34:53+00:00,1.13992,1.13953,0.0003900000000001125,2003.972,2001.66,2.311999999999898
20,292.840,302.360,"Inflation has continued to run below our 2 percent objective, partly reflecting declines in energy and import prices.",CHAIR YELLEN.,2015-09-17 18:34:52.840000+00:00,2015-09-17 18:34:53+00:00,2015-09-17 18:35:02+00:00,1.13965,1.13992,-0.00026999999999999247,2004.47,2004.488,-0.018000000000029104
21,302.360,310.400,My colleagues and I continue to expect that the effects of these factors on inflation will be transitory.,CHAIR YELLEN.,2015-09-17 18:35:02.360000+00:00,2015-09-17 18:35:02+00:00,2015-09-17 18:35:10+00:00,1.13964,1.1396,4.0000000000040004e-05,2003.549,2004.476,-0.9270000000001346
22,310.400,322.760,"However, the recent additional decline in oil prices and further appreciation of the dollar mean that it will take a bit more time for these effects to fully dissipate.",CHAIR YELLEN.,2015-09-17 18:35:10.400000+00:00,2015-09-17 18:35:10+00:00,2015-09-17 18:35:23+00:00,1.13942,1.13954,-0.00011999999999989797,2004.859,2004.188,0.6709999999998217
23,322.760,329.560,"Accordingly, the Committee anticipates that inflation will remain quite low in the coming months.",CHAIR YELLEN.,2015-09-17 18:35:22.760000+00:00,2015-09-17 18:35:23+00:00,2015-09-17 18:35:30+00:00,1.13965,1.13952,0.00012999999999996348,2004.481,2004.494,-0.012999999999919964
24,329.560,342.320,"As these temporary effects fade and, importantly, as the labor market improves further, we expect inflation to move gradually back toward our 2 percent objective.",CHAIR YELLEN.,2015-09-17 18:35:29.560000+00:00,2015-09-17 18:35:30+00:00,2015-09-17 18:35:42+00:00,1.13971,1.1396700000000002,3.999999999981796e-05,2004.49,2005.46,-0.9700000000000273
25,342.320,348.360,Survey-based measures of longer-term inflation expectations have remained stable.,CHAIR YELLEN.,2015-09-17 18:35:42.320000+00:00,2015-09-17 18:35:42+00:00,2015-09-17 18:35:48+00:00,1.13975,1.1397000000000002,4.999999999988347e-05,2003.651,2004.395,-0.7439999999999145
26,348.360,361.360,"However, the Committee has taken note of recent declines in market-based measures of inflation compensation and will continue to monitor inflation developments carefully.",CHAIR YELLEN.,2015-09-17 18:35:48.360000+00:00,2015-09-17 18:35:48+00:00,2015-09-17 18:36:01+00:00,1.1392600000000002,1.13979,-0.0005299999999999194,2002.961,2003.605,-0.6440000000000055
27,361.360,373.720,"This assessment of the outlook is reflected in the individual economic projections submitted for this meeting by FOMC participants, which now extend through 2018.",CHAIR YELLEN.,2015-09-17 18:36:01.360000+00:00,2015-09-17 18:36:01+00:00,2015-09-17 18:36:14+00:00,1.139,1.13891,8.999999999992347e-05,2002.718,2003.494,-0.7759999999998399
28,373.720,388.480,"As announced in the minutes from our July meeting, we are also introducing a modest enhancement to the Summary of Economic Projections by publishing the median projection across FOMC participants.",CHAIR YELLEN.,2015-09-17 18:36:13.720000+00:00,2015-09-17 18:36:14+00:00,2015-09-17 18:36:28+00:00,1.13881,1.13898,-0.00017000000000000348,2002.995,2002.7,0.2949999999998454
29,388.480,395.080,These medians provide a concise summary statistic of participants’ perspectives.,CHAIR YELLEN.,2015-09-17 18:36:28.480000+00:00,2015-09-17 18:36:28+00:00,2015-09-17 18:36:35+00:00,1.13885,1.13869,0.00015999999999993797,2002.981,2002.974,0.007000000000061846
30,395.080,401.320,"They should not, however, be interpreted as a collective view or a Committee forecast.",CHAIR YELLEN.,2015-09-17 18:36:35.080000+00:00,2015-09-17 18:36:35+00:00,2015-09-17 18:36:41+00:00,1.1388,1.13883,-2.999999999997449e-05,2003.481,2002.683,0.7980000000000018
31,401.320,411.000,"As always, each participant’s projections are conditioned on his or her own view of appropriate monetary policy.",CHAIR YELLEN.,2015-09-17 18:36:41.320000+00:00,2015-09-17 18:36:41+00:00,2015-09-17 18:36:51+00:00,1.13873,1.13876,-2.999999999997449e-05,2004.183,2003.336,0.84699999999998
32,411.000,425.560,"Reflecting upward revisions for the first half of the year, participants increased their projections for economic growth this year, compared with the projections made in conjunction with the June FOMC meeting.",CHAIR YELLEN.,2015-09-17 18:36:51+00:00,2015-09-17 18:36:51+00:00,2015-09-17 18:37:06+00:00,1.13893,1.13874,0.00018999999999991246,2004.692,2004.487,0.20499999999992724
33,425.560,439.720,"The median growth projection is 2.1 percent for this year and rises to 2.3 percent in 2016, somewhat above the median estimate of the longer-run normal growth rate.",CHAIR YELLEN.,2015-09-17 18:37:05.560000+00:00,2015-09-17 18:37:06+00:00,2015-09-17 18:37:20+00:00,1.13883,1.13893,-9.999999999998899e-05,2004.173,2004.681,-0.5080000000000382
34,439.720,445.720,"Thereafter, the median growth projection declines toward its longer-run rate.",CHAIR YELLEN.,2015-09-17 18:37:19.720000+00:00,2015-09-17 18:37:20+00:00,2015-09-17 18:37:26+00:00,1.13883,1.13895,-0.00011999999999989797,2004.675,2004.173,0.5019999999999527
35,445.720,450.360,The unemployment rate projections are a bit lower than in June.,CHAIR YELLEN.,2015-09-17 18:37:25.720000+00:00,2015-09-17 18:37:26+00:00,2015-09-17 18:37:30+00:00,1.13883,1.13885,-1.999999999990898e-05,2004.531,2004.7,-0.1690000000000964
36,450.360,464.560,"At the end of this year, the median unemployment rate projection stands at 5 percent, down 0.3 percent from June and close to the median estimate of the longer-run normal unemployment rate.",CHAIR YELLEN.,2015-09-17 18:37:30.360000+00:00,2015-09-17 18:37:30+00:00,2015-09-17 18:37:45+00:00,1.1383200000000002,1.1388200000000002,-0.0004999999999999449,2003.1720000000005,2003.544,-0.3719999999996162
37,464.560,474.760,Committee participants generally see the unemployment rate declining a little further next year and then leveling out.,CHAIR YELLEN.,2015-09-17 18:37:44.560000+00:00,2015-09-17 18:37:45+00:00,2015-09-17 18:37:55+00:00,1.13826,1.13826,0.0,2002.189,2003.182,-0.9929999999999382
38,474.760,485.400,"Finally, FOMC participants project inflation to be very low this year, largely reflecting lower energy and non-energy import prices.",CHAIR YELLEN.,2015-09-17 18:37:54.760000+00:00,2015-09-17 18:37:55+00:00,2015-09-17 18:38:05+00:00,1.13841,1.1383200000000002,8.999999999970143e-05,2002.313,2002.463,-0.14999999999986358
