,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
0,0.000,20.280,Good afternoon.,CHAIR YELLEN.,2015-06-17 18:30:00+00:00,2015-06-17 18:30:00+00:00,2015-06-17 18:30:20+00:00,1.1295700000000002,1.12897,0.000600000000000156,2095.684,2095.1420000000003,0.5419999999999163
1,20.280,30.000,Today the Federal Open Market Committee reaffirmed the current 0 to ¼ percent target range for the federal funds rate.,CHAIR YELLEN.,2015-06-17 18:30:20.280000+00:00,2015-06-17 18:30:20+00:00,2015-06-17 18:30:30+00:00,1.12975,1.12964,0.0001100000000000545,2095.918,2095.664,0.2539999999999054
2,30.000,40.720,"Since the Committee last met in April, the pace of job gains has picked up and labor market conditions have improved somewhat further.",CHAIR YELLEN.,2015-06-17 18:30:30+00:00,2015-06-17 18:30:30+00:00,2015-06-17 18:30:41+00:00,1.12952,1.1296000000000002,-8.000000000008001e-05,2095.927,2095.617,0.30999999999994543
3,40.720,54.280,"Inflation has continued to run below our longer-run objective, but some of the downward pressure on inflation resulting from earlier sharp declines in energy prices is abating.",CHAIR YELLEN.,2015-06-17 18:30:40.720000+00:00,2015-06-17 18:30:41+00:00,2015-06-17 18:30:54+00:00,1.12946,1.12951,-5.0000000000105516e-05,2095.975,2095.927,0.047999999999774445
4,54.280,72.880,The Committee continues to judge that the first increase in the federal funds rate will be appropriate when it has seen further improvement in the labor market and is reasonably confident that inflation will move back to its 2 percent objective over the medium term.,CHAIR YELLEN.,2015-06-17 18:30:54.280000+00:00,2015-06-17 18:30:54+00:00,2015-06-17 18:31:13+00:00,1.12936,1.12945,-9.000000000014552e-05,2095.82,2095.675,0.1449999999999818
5,72.880,80.960,"At our meeting that ended today, the Committee concluded that these conditions have not yet been achieved.",CHAIR YELLEN.,2015-06-17 18:31:12.880000+00:00,2015-06-17 18:31:13+00:00,2015-06-17 18:31:21+00:00,1.12914,1.12938,-0.00024000000000001798,2096.405,2096.145,0.2600000000002183
6,80.960,98.560,"It remains the case that the Committee will determine the timing of the initial increase in the federal funds rate on a meeting-by-meeting basis, depending on its assessment of incoming economic information and its implications for the economic outlook.",CHAIR YELLEN.,2015-06-17 18:31:20.960000+00:00,2015-06-17 18:31:21+00:00,2015-06-17 18:31:39+00:00,1.1285200000000002,1.12921,-0.0006899999999998574,2096.155,2096.674,-0.5189999999997781
7,98.560,124.400,Let me emphasize that the importance of the initial increase should not be overstated:  The stance of monetary policy will likely remain highly accommodative for quite some time after the initial increase in the federal funds rate in order to support continued progress toward our objectives of maximum employment and 2 percent inflation.,CHAIR YELLEN.,2015-06-17 18:31:38.560000+00:00,2015-06-17 18:31:39+00:00,2015-06-17 18:32:04+00:00,1.1295700000000002,1.12873,0.0008400000000001739,2098.416,2096.155,2.2609999999999673
8,124.400,134.280,"I will come back to today’s policy decision in a few moments, but first I would like to review recent economic developments and the outlook.",CHAIR YELLEN.,2015-06-17 18:32:04.400000+00:00,2015-06-17 18:32:04+00:00,2015-06-17 18:32:14+00:00,1.12988,1.12938,0.0004999999999999449,2098.991,2098.198,0.79300000000012
9,134.280,145.160,The U.S. economy hit a soft patch earlier this year; real gross domestic product looks to have changed little in the first quarter.,CHAIR YELLEN.,2015-06-17 18:32:14.280000+00:00,2015-06-17 18:32:14+00:00,2015-06-17 18:32:25+00:00,1.12972,1.12995,-0.00022999999999995246,2098.698,2098.952,-0.25400000000036016
10,145.160,155.840,"Growth in household spending slowed, business fixed investment edged down, and net exports were a substantial drag on growth.",CHAIR YELLEN.,2015-06-17 18:32:25.160000+00:00,2015-06-17 18:32:25+00:00,2015-06-17 18:32:36+00:00,1.12996,1.12988,8.000000000008001e-05,2099.165,2098.672,0.49299999999993815
11,155.840,160.920,Part of this weakness was likely the result of transitory factors.,CHAIR YELLEN.,2015-06-17 18:32:35.840000+00:00,2015-06-17 18:32:36+00:00,2015-06-17 18:32:41+00:00,1.13041,1.13014,0.00026999999999999247,2099.999,2099.49,0.5090000000000146
12,160.920,171.800,"Despite the soft first quarter, the fundamentals underlying household spending appear favorable, and consumer sentiment remains solid.",CHAIR YELLEN.,2015-06-17 18:32:40.920000+00:00,2015-06-17 18:32:41+00:00,2015-06-17 18:32:52+00:00,1.13018,1.13061,-0.00042999999999993044,2100.475,2099.975,0.5
13,171.800,184.920,"Looking ahead, the Committee still expects a moderate pace of GDP growth, with continuing job gains and lower energy prices supporting household spending.",CHAIR YELLEN.,2015-06-17 18:32:51.800000+00:00,2015-06-17 18:32:52+00:00,2015-06-17 18:33:05+00:00,1.12962,1.1303,-0.0006800000000000139,2099.679,2100.427,-0.7480000000000473
14,184.920,196.240,"The labor market data so far this year have shown further progress toward our objective of maximum employment, although at a slower pace than late last year.",CHAIR YELLEN.,2015-06-17 18:33:04.920000+00:00,2015-06-17 18:33:05+00:00,2015-06-17 18:33:16+00:00,1.12958,1.12975,-0.00017000000000000348,2099.969,2099.967,0.0019999999999527063
15,196.240,216.520,"Over the past three months, job gains have averaged about 210,000 per month, down from an average pace of 280,000 per month over the second half of last year, but still well above the pace consistent with trend labor force growth.",CHAIR YELLEN.,2015-06-17 18:33:16.240000+00:00,2015-06-17 18:33:16+00:00,2015-06-17 18:33:37+00:00,1.1292700000000002,1.12948,-0.00020999999999982144,2099.953,2099.641,0.31199999999989814
16,216.520,231.000,"Although the unemployment rate, at 5.5 percent in May, was unchanged from the latest reading available at the time of our April meeting, the labor force participation rate edged up.",CHAIR YELLEN.,2015-06-17 18:33:36.520000+00:00,2015-06-17 18:33:37+00:00,2015-06-17 18:33:51+00:00,1.12911,1.1293,-0.00018999999999991246,2099.936,2099.983,-0.047000000000025466
17,231.000,248.840,A broader measure of unemployment that includes individuals who want and are available to work but have not actively searched recently and people who are working part time but would rather work full time has continued to improve.,CHAIR YELLEN.,2015-06-17 18:33:51+00:00,2015-06-17 18:33:51+00:00,2015-06-17 18:34:09+00:00,1.12897,1.12904,-7.00000000000145e-05,2099.159,2099.669,-0.5099999999997635
18,248.840,270.080,"But it seems likely that some cyclical weakness in the labor market remains:  The participation rate remains below most estimates of its underlying trend, involuntary part-time employment remains elevated, and wage growth remains relatively subdued.",CHAIR YELLEN.,2015-06-17 18:34:08.840000+00:00,2015-06-17 18:34:09+00:00,2015-06-17 18:34:30+00:00,1.12955,1.1289600000000002,0.0005899999999998684,2099.992,2099.198,0.7940000000003238
19,270.080,278.040,"So, although progress clearly has been achieved, room for further improvement remains.",CHAIR YELLEN.,2015-06-17 18:34:30.080000+00:00,2015-06-17 18:34:30+00:00,2015-06-17 18:34:38+00:00,1.12942,1.1292,0.000220000000000109,2099.663,2099.656,0.007000000000061846
20,278.040,285.920,"Inflation has continued to run below our longer-run objective, in part reflecting lower energy prices.",CHAIR YELLEN.,2015-06-17 18:34:38.040000+00:00,2015-06-17 18:34:38+00:00,2015-06-17 18:34:46+00:00,1.12943,1.12945,-2.0000000000131024e-05,2099.682,2099.999,-0.3170000000000073
21,285.920,290.880,Declines in import prices have also restrained inflation.,CHAIR YELLEN.,2015-06-17 18:34:45.920000+00:00,2015-06-17 18:34:46+00:00,2015-06-17 18:34:51+00:00,1.129,1.1293,-0.00029999999999996696,2099.4770000000003,2099.695,-0.2179999999998472
22,290.880,295.480,"However, energy prices appear to have stabilized recently.",CHAIR YELLEN.,2015-06-17 18:34:50.880000+00:00,2015-06-17 18:34:51+00:00,2015-06-17 18:34:55+00:00,1.12911,1.12909,2.0000000000131024e-05,2099.6710000000003,2099.43,0.2410000000004402
