Local time,Ask,Bid,AskVolume,BidVolume
16.12.2020 00:00:00.086 GMT+0100,173.258,173.21599999999998,0.0179,0.0221
16.12.2020 00:00:04.889 GMT+0100,173.23,173.178,0.0179,0.0221
16.12.2020 00:01:00.576 GMT+0100,173.198,173.146,0.0179,0.0221
16.12.2020 00:01:01.546 GMT+0100,173.23,173.178,0.0179,0.0221
16.12.2020 00:04:11.333 GMT+0100,173.226,173.178,0.0179,0.0221
16.12.2020 00:04:52.241 GMT+0100,173.191,173.15,0.0179,0.0221
16.12.2020 00:06:35.542 GMT+0100,173.198,173.15,0.0179,0.0221
16.12.2020 00:11:32.003 GMT+0100,173.197,173.148,0.0179,0.0221
16.12.2020 00:13:08.795 GMT+0100,173.19400000000002,173.148,0.0179,0.0221
16.12.2020 00:15:48.028 GMT+0100,173.229,173.18,0.0179,0.0221
16.12.2020 00:19:06.973 GMT+0100,173.229,173.178,0.0179,0.0221
16.12.2020 00:19:08.084 GMT+0100,173.25400000000002,173.213,0.0179,0.0221
16.12.2020 00:20:52.358 GMT+0100,173.238,173.198,0.0179,0.0221
16.12.2020 00:20:52.479 GMT+0100,173.229,173.18,0.0179,0.0221
16.12.2020 00:20:56.306 GMT+0100,173.258,173.21599999999998,0.0179,0.0221
16.12.2020 00:21:01.503 GMT+0100,173.228,173.178,0.0179,0.0221
16.12.2020 00:25:46.394 GMT+0100,173.258,173.21099999999998,0.0179,0.0221
16.12.2020 00:29:07.639 GMT+0100,173.22299999999998,173.185,0.0179,0.0221
16.12.2020 00:29:08.542 GMT+0100,173.24099999999999,173.195,0.0179,0.0221
16.12.2020 00:29:25.440 GMT+0100,173.258,173.213,0.0179,0.0221
16.12.2020 00:30:00.243 GMT+0100,173.23,173.178,0.0179,0.0221
16.12.2020 00:30:01.327 GMT+0100,173.261,173.20900000000003,0.0179,0.0221
16.12.2020 00:32:42.649 GMT+0100,173.256,173.20900000000003,0.0179,0.0221
16.12.2020 00:34:25.555 GMT+0100,173.256,173.21400000000003,0.0179,0.0221
16.12.2020 00:39:02.755 GMT+0100,173.25900000000001,173.21200000000002,0.0179,0.0221
16.12.2020 00:39:06.491 GMT+0100,173.29,173.24,0.0179,0.0221
16.12.2020 00:39:07.904 GMT+0100,173.25900000000001,173.20900000000003,0.0179,0.0221
