Local time,Ask,Bid,AskVolume,BidVolume
16.09.2020 00:00:00.088 GMT+0200,176.47299999999998,176.437,0.0173,0.0225
16.09.2020 00:00:01.079 GMT+0200,176.507,176.463,0.0173,0.0225
16.09.2020 00:00:15.076 GMT+0200,176.475,176.43599999999998,0.0173,0.0225
16.09.2020 00:00:45.764 GMT+0200,176.442,176.403,0.0173,0.0225
16.09.2020 00:01:14.832 GMT+0200,176.476,176.43200000000002,0.0173,0.0225
16.09.2020 00:02:34.070 GMT+0200,176.507,176.463,0.0173,0.0225
16.09.2020 00:04:24.417 GMT+0200,176.507,176.46599999999998,0.0173,0.0225
16.09.2020 00:06:06.269 GMT+0200,176.519,176.481,0.0173,0.0225
16.09.2020 00:06:06.372 GMT+0200,176.50400000000002,176.47,0.0173,0.0225
16.09.2020 00:09:37.449 GMT+0200,176.52,176.481,0.0173,0.0225
16.09.2020 00:09:37.550 GMT+0200,176.503,176.465,0.0173,0.0225
16.09.2020 00:12:11.117 GMT+0200,176.506,176.467,0.0173,0.0225
16.09.2020 00:15:18.258 GMT+0200,176.506,176.46599999999998,0.0173,0.0225
16.09.2020 00:15:35.459 GMT+0200,176.537,176.498,0.0173,0.0225
16.09.2020 00:16:15.495 GMT+0200,176.521,176.484,0.0173,0.0225
16.09.2020 00:16:15.742 GMT+0200,176.507,176.465,0.0173,0.0225
16.09.2020 00:16:20.396 GMT+0200,176.521,176.481,0.0173,0.0225
16.09.2020 00:18:38.917 GMT+0200,176.533,176.50099999999998,0.0173,0.0225
16.09.2020 00:20:08.103 GMT+0200,176.521,176.483,0.0173,0.0225
16.09.2020 00:20:08.307 GMT+0200,176.505,176.468,0.0173,0.0225
16.09.2020 00:21:35.897 GMT+0200,176.537,176.497,0.0173,0.0225
16.09.2020 00:24:53.338 GMT+0200,176.565,176.52599999999998,0.0173,0.0225
16.09.2020 00:27:02.722 GMT+0200,176.56799999999998,176.53,0.0173,0.0225
16.09.2020 00:30:24.699 GMT+0200,176.567,176.53,0.0173,0.0225
16.09.2020 00:33:01.450 GMT+0200,176.53400000000002,176.495,0.0173,0.0225
16.09.2020 00:34:34.042 GMT+0200,176.56400000000002,176.532,0.0173,0.0225
16.09.2020 00:34:43.196 GMT+0200,176.533,176.49900000000002,0.0173,0.0225
16.09.2020 00:36:43.453 GMT+0200,176.53799999999998,176.49599999999998,0.0173,0.0225
16.09.2020 00:37:09.218 GMT+0200,176.567,176.528,0.0173,0.0225
16.09.2020 00:37:09.382 GMT+0200,176.551,176.51700000000002,0.0173,0.0225
16.09.2020 00:37:16.677 GMT+0200,176.53799999999998,176.495,0.0173,0.0225
16.09.2020 00:37:17.546 GMT+0200,176.551,176.511,0.0173,0.0225
16.09.2020 00:37:17.654 GMT+0200,176.53099999999998,176.49599999999998,0.0173,0.0225
16.09.2020 00:37:21.880 GMT+0200,176.56400000000002,176.528,0.0173,0.0225
16.09.2020 00:43:07.610 GMT+0200,176.56799999999998,176.52599999999998,0.0173,0.0225
16.09.2020 00:43:27.689 GMT+0200,176.536,176.50099999999998,0.0173,0.0225
16.09.2020 00:43:41.722 GMT+0200,176.55400000000003,176.51700000000002,0.0173,0.0225
