Local time,Ask,Bid,AskVolume,BidVolume
18.06.2014 00:00:01.078 GMT+0100,1942.6270000000002,1942.191,0.0004,0.0001
18.06.2014 00:00:12.288 GMT+0100,1942.638,1942.174,0.0004,0.0001
18.06.2014 00:00:21.598 GMT+0100,1942.6329999999998,1942.1770000000001,0.0004,0.0001
18.06.2014 00:00:21.899 GMT+0100,1942.41,1941.9879999999998,0.0001,0.002
18.06.2014 00:00:26.103 GMT+0100,1942.4279999999999,1941.96,0.0001,0.001
18.06.2014 00:00:54.536 GMT+0100,1942.4060000000002,1941.973,0.0001,0.001
18.06.2014 00:01:25.670 GMT+0100,1942.443,1941.959,0.0001,0.001
18.06.2014 00:01:31.278 GMT+0100,1942.4420000000002,1941.9620000000002,0.0001,0.001
18.06.2014 00:01:45.495 GMT+0100,1942.41,1941.9879999999998,0.0001,0.001
18.06.2014 00:01:54.505 GMT+0100,1942.441,1941.984,0.0001,0.001
18.06.2014 00:02:02.214 GMT+0100,1942.4370000000001,1941.991,0.0001,0.001
18.06.2014 00:02:13.326 GMT+0100,1942.434,1941.996,0.0001,0.001
18.06.2014 00:02:34.150 GMT+0100,1942.431,1941.977,0.0001,0.001
18.06.2014 00:02:43.461 GMT+0100,1942.4060000000002,1941.9820000000002,0.0001,0.001
18.06.2014 00:02:52.772 GMT+0100,1942.4279999999999,1941.979,0.0001,0.001
18.06.2014 00:02:59.880 GMT+0100,1942.4170000000001,1941.9750000000001,0.0001,0.001
18.06.2014 00:03:13.797 GMT+0100,1942.4379999999999,1941.971,0.0001,0.001
18.06.2014 00:04:34.690 GMT+0100,1942.44,1941.973,0.0001,0.001
18.06.2014 00:04:50.208 GMT+0100,1942.433,1941.959,0.0001,0.001
18.06.2014 00:05:29.659 GMT+0100,1942.4070000000002,1941.981,0.0001,0.001
18.06.2014 00:05:40.072 GMT+0100,1942.439,1941.989,0.0001,0.001
18.06.2014 00:05:57.993 GMT+0100,1942.4160000000002,1941.963,0.0001,0.001
18.06.2014 00:06:01.596 GMT+0100,1942.431,1941.957,0.0001,0.001
18.06.2014 00:06:06.402 GMT+0100,1942.415,1941.99,0.0001,0.001
18.06.2014 00:06:31.331 GMT+0100,1942.434,1941.969,0.0001,0.001
18.06.2014 00:07:52.125 GMT+0100,1942.42,1941.989,0.0001,0.001
18.06.2014 00:08:45.288 GMT+0100,1942.414,1941.9750000000001,0.0001,0.001
18.06.2014 00:08:45.589 GMT+0100,1942.105,1941.6879999999999,0.0002,0.0006
18.06.2014 00:08:52.497 GMT+0100,1942.139,1941.6589999999999,0.0001,0.0003
18.06.2014 00:09:06.814 GMT+0100,1942.122,1941.675,0.0002,0.0003
18.06.2014 00:09:32.245 GMT+0100,1942.122,1941.679,0.0002,0.0003
18.06.2014 00:09:57.275 GMT+0100,1942.1129999999998,1941.679,0.0002,0.0003
18.06.2014 00:10:02.287 GMT+0100,1942.1329999999998,1941.66,0.0002,0.0003
18.06.2014 00:10:22.438 GMT+0100,1942.112,1941.685,0.0002,0.0003
18.06.2014 00:10:25.514 GMT+0100,1942.13,1941.695,0.0002,0.0003
18.06.2014 00:10:40.534 GMT+0100,1942.408,1941.98,0,0.0002
18.06.2014 00:11:02.462 GMT+0100,1942.4279999999999,1941.997,0.0001,0.0002
18.06.2014 00:11:12.074 GMT+0100,1942.4279999999999,1941.987,0.0001,0.0002
18.06.2014 00:11:29.794 GMT+0100,1942.423,1941.9820000000002,0.0001,0.0002
18.06.2014 00:11:58.831 GMT+0100,1942.405,1941.994,0.0001,0.0002
18.06.2014 00:12:16.453 GMT+0100,1942.4260000000002,1941.9660000000001,0.0001,0.0002
18.06.2014 00:12:32.273 GMT+0100,1942.405,1941.974,0.0001,0.0002
